,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,90.856,153.448,592,75.8974358974359,0.5720470006184292
1,153.448,216.04,97,12.435897435897436,0.09373067408781695
2,216.04,278.631,36,4.615384615384616,0.03478664192949907
4,341.222,403.814,11,1.4102564102564104,0.010629251700680272
98,6224.817,6287.409,9,1.153846153846154,0.008696660482374767
97,6162.226,6224.817,9,1.153846153846154,0.008696660482374767
99,6287.409,6350.0,7,0.8974358974358974,0.006764069264069264
82,5223.354,5285.946,5,0.641025641025641,0.00483147804576376
96,6099.634,6162.226,4,0.5128205128205128,0.003865182436611008
95,6037.043,6099.634,3,0.38461538461538464,0.0028988868274582563
