dual,year,scenario,total_duals,nonzero_duals,percent_nonzero,average_dual
branch_extension_duals,2025,All,19,2,10.526315789473683,-1089.2068261901825
branch_extension_duals,2030,All,19,0,0.0,0.0
branch_extension_duals,2040,All,19,0,0.0,0.0
branch_extension_duals,2050,All,19,0,0.0,0.0
branch_flow_new_duals_max,2025,NT,12768,2271,17.786654135338345,-0.08844441057135909
branch_flow_new_duals_max,2030,NT,12768,2317,18.146929824561404,-0.02371493823274479
branch_flow_new_duals_max,2040,DE,12768,2222,17.402882205513784,-0.030516189895928178
branch_flow_new_duals_max,2040,GA,12768,2263,17.723997493734338,-0.031797088381989615
branch_flow_new_duals_max,2040,NT,12768,2345,18.36622807017544,-0.03752480533338713
branch_flow_new_duals_max,2050,DE,12768,2305,18.05294486215539,-0.12132258266783025
branch_flow_new_duals_max,2050,GA,12768,2175,17.034774436090224,-0.027810497262615433
branch_flow_new_duals_min,2025,NT,12768,4929,38.60432330827068,0.38485021672267083
branch_flow_new_duals_min,2030,NT,12768,4800,37.59398496240601,0.08721066019570417
branch_flow_new_duals_min,2040,DE,12768,4789,37.5078320802005,0.1040254925722246
branch_flow_new_duals_min,2040,GA,12768,4779,37.429511278195484,0.08132621546755758
branch_flow_new_duals_min,2040,NT,12768,4771,37.366854636591476,0.10290343258504925
branch_flow_new_duals_min,2050,DE,12768,4798,37.57832080200501,0.3045565420407285
branch_flow_new_duals_min,2050,GA,12768,4771,37.366854636591476,0.09399207160861138
branch_flow_old_duals_max,2025,NT,12768,1463,11.458333333333332,-0.08844441057135982
branch_flow_old_duals_max,2030,NT,12768,1567,12.272869674185463,-0.023714938232744984
branch_flow_old_duals_max,2040,DE,12768,1567,12.272869674185463,-0.03051618989592832
branch_flow_old_duals_max,2040,GA,12768,1590,12.453007518796992,-0.03179708838198975
branch_flow_old_duals_max,2040,NT,12768,1571,12.304197994987469,-0.03752480533338726
branch_flow_old_duals_max,2050,DE,12768,1550,12.139724310776941,-0.12132258266783089
branch_flow_old_duals_max,2050,GA,12768,1580,12.37468671679198,-0.027810497262615516
branch_flow_old_duals_min,2025,NT,12768,4929,38.60432330827068,0.3848502167226707
branch_flow_old_duals_min,2030,NT,12768,4797,37.570488721804516,0.08721066019570411
branch_flow_old_duals_min,2040,DE,12768,4789,37.5078320802005,0.10402549257222458
branch_flow_old_duals_min,2040,GA,12768,4779,37.429511278195484,0.08132621546755753
branch_flow_old_duals_min,2040,NT,12768,4770,37.359022556390975,0.10290343258504925
branch_flow_old_duals_min,2050,DE,12768,4796,37.56265664160401,0.3045565420407284
branch_flow_old_duals_min,2050,GA,12768,4772,37.37468671679198,0.09399207160861132
emissions_duals,2025,NT,1,1,100.0,-675.6200776918163
emissions_duals,2030,NT,1,1,100.0,-55.919704106184334
emissions_duals,2040,DE,1,1,100.0,-15.228338296292275
emissions_duals,2040,GA,1,1,100.0,-4.5893652810482655
emissions_duals,2040,NT,1,1,100.0,-11.737273361298877
emissions_duals,2050,DE,1,1,100.0,-319.470989584392
emissions_duals,2050,GA,1,1,100.0,-9.85295796923318
gen_extension_duals,2025,All,51,29,56.86274509803921,-47819.90235021065
gen_extension_duals,2030,All,51,13,25.49019607843137,-3255.6594690311604
gen_extension_duals,2040,All,51,3,5.88235294117647,-242.34438388820615
gen_extension_duals,2050,All,51,0,0.0,0.0
gen_output_new_duals,2025,NT,34272,19670,57.393790849673195,-56.711356080634694
gen_output_new_duals,2030,NT,34272,18146,52.94701213818861,-14.224179742883063
gen_output_new_duals,2040,DE,34272,19795,57.75852007469654,-18.178385265581316
gen_output_new_duals,2040,GA,34272,18691,54.537231559290376,-12.170713574977468
gen_output_new_duals,2040,NT,34272,19576,57.11951447245565,-15.28885226484489
gen_output_new_duals,2050,DE,34272,20623,60.17448646125116,-57.5338293781485
gen_output_new_duals,2050,GA,34272,19389,56.573879551820724,-19.402068594564632
gen_output_old_duals,2025,NT,34272,19694,57.46381886087768,-56.711356080634694
gen_output_old_duals,2030,NT,34272,18156,52.976190476190474,-13.381263773967268
gen_output_old_duals,2040,DE,34272,19816,57.81979458450047,-16.050683271086616
gen_output_old_duals,2040,GA,34272,18715,54.60725957049486,-12.170713574977468
gen_output_old_duals,2040,NT,34272,19590,57.160364145658264,-15.226109455130148
gen_output_old_duals,2050,DE,34272,20621,60.16865079365079,-57.5338293781485
gen_output_old_duals,2050,GA,34272,19416,56.65266106442577,-14.636905932581627
load_shedding_duals,2025,NT,7392,0,0.0,0.0
load_shedding_duals,2030,NT,7392,0,0.0,0.0
load_shedding_duals,2040,DE,7392,0,0.0,0.0
load_shedding_duals,2040,GA,7392,0,0.0,0.0
load_shedding_duals,2040,NT,7392,0,0.0,0.0
load_shedding_duals,2050,DE,7392,0,0.0,0.0
load_shedding_duals,2050,GA,7392,0,0.0,0.0
power_balance_duals,2025,NT,7392,7392,100.0,82.58889016488907
power_balance_duals,2030,NT,7392,7392,100.0,19.48394114145285
power_balance_duals,2040,DE,7392,7392,100.0,23.328958679153445
power_balance_duals,2040,GA,7392,7392,100.0,17.71396938407187
power_balance_duals,2040,NT,7392,7392,100.0,22.14526097179092
power_balance_duals,2050,DE,7392,7392,100.0,74.42945480415892
power_balance_duals,2050,GA,7392,7392,100.0,21.297492405757534
