dual,year,scenario,total_duals,nonzero_duals,percent_nonzero,average_dual
battery_charge_new_max_duals,2025,NT,672,0,0.0,0.0
battery_charge_new_max_duals,2030,NT,672,0,0.0,0.0
battery_charge_new_max_duals,2040,DE,672,0,0.0,0.0
battery_charge_new_max_duals,2040,GA,672,0,0.0,0.0
battery_charge_new_max_duals,2040,NT,672,0,0.0,0.0
battery_charge_new_max_duals,2050,DE,672,0,0.0,0.0
battery_charge_new_max_duals,2050,GA,672,0,0.0,0.0
battery_discharge_new_max_duals,2025,NT,672,0,0.0,0.0
battery_discharge_new_max_duals,2030,NT,672,0,0.0,0.0
battery_discharge_new_max_duals,2040,DE,672,0,0.0,0.0
battery_discharge_new_max_duals,2040,GA,672,0,0.0,0.0
battery_discharge_new_max_duals,2040,NT,672,0,0.0,0.0
battery_discharge_new_max_duals,2050,DE,672,0,0.0,0.0
battery_discharge_new_max_duals,2050,GA,672,0,0.0,0.0
branch_extension_duals,2025,All,1,0,0.0,0.0
branch_extension_duals,2030,All,1,0,0.0,0.0
branch_extension_duals,2040,All,1,0,0.0,0.0
branch_extension_duals,2050,All,1,0,0.0,0.0
branch_flow_new_duals_max,2025,NT,336,3,0.8928571428571428,-0.0011415525114155769
branch_flow_new_duals_max,2030,NT,336,0,0.0,0.0
branch_flow_new_duals_max,2040,DE,336,0,0.0,0.0
branch_flow_new_duals_max,2040,GA,336,0,0.0,0.0
branch_flow_new_duals_max,2040,NT,336,3,0.8928571428571428,-5.5834983189082316e-09
branch_flow_new_duals_max,2050,DE,336,7,2.083333333333333,-7.78550232907801e-17
branch_flow_new_duals_max,2050,GA,336,5,1.488095238095238,-5.583498318920906e-09
branch_flow_new_duals_min,2025,NT,336,3,0.8928571428571428,0.0011415525114154732
branch_flow_new_duals_min,2030,NT,336,0,0.0,0.0
branch_flow_new_duals_min,2040,DE,336,6,1.7857142857142856,0.8240677010544788
branch_flow_new_duals_min,2040,GA,336,7,2.083333333333333,6.211956178734175e-06
branch_flow_new_duals_min,2040,NT,336,7,2.083333333333333,6.236151958899733e-06
branch_flow_new_duals_min,2050,DE,336,11,3.273809523809524,0.14004298719574484
branch_flow_new_duals_min,2050,GA,336,28,8.333333333333332,6.224984341435772e-06
branch_flow_old_duals_max,2025,NT,336,1,0.2976190476190476,-6.33688940996094e-21
branch_flow_old_duals_max,2030,NT,336,4,1.1904761904761905,-5.0695115279687506e-20
