year,hour,ES1 0 bat,PT1 0 bat
2025,6498,0.0,0.0
2025,6499,0.0,0.0
2025,6500,0.0,0.0
2025,6501,0.0,0.0
2025,6502,0.0,0.0
2025,6503,0.0,0.0
2025,6504,0.0,0.0
2025,6505,0.0,0.0
2025,6506,0.0,0.0
2025,6507,0.0,0.0
2025,6508,0.0,0.0
2025,6509,0.0,0.0
2025,6510,0.0,0.0
2025,6511,0.0,0.0
2025,6512,0.0,0.0
2025,6513,0.0,0.0
2025,6514,0.0,0.0
2025,6515,0.0,0.0
2025,6516,0.0,0.0
2025,6517,0.0,0.0
2025,6518,0.0,0.0
2025,6519,0.0,0.0
2025,6520,0.0,0.0
2025,6521,0.0,0.0
2025,6522,0.0,0.0
2025,6523,0.0,0.0
2025,6524,0.0,0.0
2025,6525,0.0,0.0
2025,6526,0.0,0.0
2025,6527,0.0,0.0
2025,6528,0.0,0.0
2025,6529,0.0,0.0
2025,6530,0.0,0.0
2025,6531,0.0,0.0
2025,6532,0.0,0.0
2025,6533,0.0,0.0
2025,6534,0.0,0.0
2025,6535,0.0,0.0
2025,6536,0.0,0.0
2025,6537,0.0,0.0
2025,6538,0.0,0.0
2025,6539,0.0,0.0
2025,6540,0.0,0.0
2025,6541,0.0,0.0
2025,6542,0.0,0.0
2025,6543,0.0,0.0
2025,6544,0.0,0.0
2025,6545,0.0,0.0
2025,6546,0.0,0.0
2025,6547,0.0,0.0
2025,6548,0.0,0.0
2025,6549,0.0,0.0
2025,6550,0.0,0.0
2025,6551,0.0,0.0
2025,6552,0.0,0.0
2025,6553,0.0,0.0
2025,6554,0.0,0.0
2025,6555,0.0,0.0
2025,6556,0.0,0.0
2025,6557,0.0,0.0
2025,6558,0.0,0.0
2025,6559,0.0,0.0
2025,6560,0.0,0.0
2025,6561,0.0,0.0
2025,6562,0.0,0.0
2025,6563,0.0,0.0
2025,6564,0.0,0.0
2025,6565,0.0,0.0
2025,6566,0.0,0.0
2025,6567,0.0,0.0
2025,6568,0.0,0.0
2025,6569,0.0,0.0
2025,6570,0.0,0.0
2025,6571,0.0,0.0
2025,6572,0.0,0.0
2025,6573,0.0,0.0
2025,6574,0.0,0.0
2025,6575,0.0,0.0
2025,6576,0.0,0.0
2025,6577,0.0,0.0
2025,6578,0.0,0.0
2025,6579,0.0,0.0
2025,6580,0.0,0.0
2025,6581,0.0,0.0
2025,6582,0.0,0.0
2025,6583,0.0,0.0
2025,6584,0.0,0.0
2025,6585,0.0,0.0
2025,6586,0.0,0.0
2025,6587,0.0,0.0
2025,6588,0.0,0.0
2025,6589,0.0,0.0
2025,6590,0.0,0.0
2025,6591,0.0,0.0
2025,6592,0.0,0.0
2025,6593,0.0,0.0
2025,6594,0.0,0.0
2025,6595,0.0,0.0
2025,6596,0.0,0.0
2025,6597,0.0,0.0
2025,6598,0.0,0.0
2025,6599,0.0,0.0
2025,6600,0.0,0.0
2025,6601,0.0,0.0
2025,6602,0.0,0.0
2025,6603,0.0,0.0
2025,6604,0.0,0.0
2025,6605,0.0,0.0
2025,6606,0.0,0.0
2025,6607,0.0,0.0
2025,6608,0.0,0.0
2025,6609,0.0,0.0
2025,6610,0.0,0.0
2025,6611,0.0,0.0
2025,6612,0.0,0.0
2025,6613,0.0,0.0
2025,6614,0.0,0.0
2025,6615,0.0,0.0
2025,6616,0.0,0.0
2025,6617,0.0,0.0
2025,6618,0.0,0.0
2025,6619,0.0,0.0
2025,6620,0.0,0.0
2025,6621,0.0,0.0
2025,6622,0.0,0.0
2025,6623,0.0,0.0
2025,6624,0.0,0.0
2025,6625,0.0,0.0
2025,6626,0.0,0.0
2025,6627,0.0,0.0
2025,6628,0.0,0.0
2025,6629,0.0,0.0
2025,6630,0.0,0.0
2025,6631,0.0,0.0
2025,6632,0.0,0.0
2025,6633,0.0,0.0
2025,6634,0.0,0.0
2025,6635,0.0,0.0
2025,6636,0.0,0.0
2025,6637,0.0,0.0
2025,6638,0.0,0.0
2025,6639,0.0,0.0
2025,6640,0.0,0.0
2025,6641,0.0,0.0
2025,6642,0.0,0.0
2025,6643,0.0,0.0
2025,6644,0.0,0.0
2025,6645,0.0,0.0
2025,6646,0.0,0.0
2025,6647,0.0,0.0
2025,6648,0.0,0.0
2025,6649,0.0,0.0
2025,6650,0.0,0.0
2025,6651,0.0,0.0
2025,6652,0.0,0.0
2025,6653,0.0,0.0
2025,6654,0.0,0.0
2025,6655,0.0,0.0
2025,6656,0.0,0.0
2025,6657,0.0,0.0
2025,6658,0.0,0.0
2025,6659,0.0,0.0
2025,6660,0.0,0.0
2025,6661,0.0,0.0
2025,6662,0.0,0.0
2025,6663,0.0,0.0
2025,6664,0.0,0.0
2025,6665,0.0,0.0
2025,6666,0.0,0.0
2025,6667,0.0,0.0
2025,6668,0.0,0.0
2025,6669,0.0,0.0
2025,6670,0.0,0.0
2025,6671,0.0,0.0
2025,6672,0.0,0.0
2025,6673,0.0,0.0
2025,6674,0.0,0.0
2025,6675,0.0,0.0
2025,6676,0.0,0.0
2025,6677,0.0,0.0
2025,6678,0.0,0.0
2025,6679,0.0,0.0
2025,6680,0.0,0.0
2025,6681,0.0,0.0
2025,6682,0.0,0.0
2025,6683,0.0,0.0
2025,6684,0.0,0.0
2025,6685,0.0,0.0
2025,6686,0.0,0.0
2025,6687,0.0,0.0
2025,6688,0.0,0.0
2025,6689,0.0,0.0
2025,6690,0.0,0.0
2025,6691,0.0,0.0
2025,6692,0.0,0.0
2025,6693,0.0,0.0
2025,6694,0.0,0.0
2025,6695,0.0,0.0
2025,6696,0.0,0.0
2025,6697,0.0,0.0
2025,6698,0.0,0.0
2025,6699,0.0,0.0
2025,6700,0.0,0.0
2025,6701,0.0,0.0
2025,6702,0.0,0.0
2025,6703,0.0,0.0
2025,6704,0.0,0.0
2025,6705,0.0,0.0
2025,6706,0.0,0.0
2025,6707,0.0,0.0
2025,6708,0.0,0.0
2025,6709,0.0,0.0
2025,6710,0.0,0.0
2025,6711,0.0,0.0
2025,6712,0.0,0.0
2025,6713,0.0,0.0
2025,6714,0.0,0.0
2025,6715,0.0,0.0
2025,6716,0.0,0.0
2025,6717,0.0,0.0
2025,6718,0.0,0.0
2025,6719,0.0,0.0
2025,6720,0.0,0.0
2025,6721,0.0,0.0
2025,6722,0.0,0.0
2025,6723,0.0,0.0
2025,6724,0.0,0.0
2025,6725,0.0,0.0
2025,6726,0.0,0.0
2025,6727,0.0,0.0
2025,6728,0.0,0.0
2025,6729,0.0,0.0
2025,6730,0.0,0.0
2025,6731,0.0,0.0
2025,6732,0.0,0.0
2025,6733,0.0,0.0
2025,6734,0.0,0.0
2025,6735,0.0,0.0
2025,6736,0.0,0.0
2025,6737,0.0,0.0
2025,6738,0.0,0.0
2025,6739,0.0,0.0
2025,6740,0.0,0.0
2025,6741,0.0,0.0
2025,6742,0.0,0.0
2025,6743,0.0,0.0
2025,6744,0.0,0.0
2025,6745,0.0,0.0
2025,6746,0.0,0.0
2025,6747,0.0,0.0
2025,6748,0.0,0.0
2025,6749,0.0,0.0
2025,6750,0.0,0.0
2025,6751,0.0,0.0
2025,6752,0.0,0.0
2025,6753,0.0,0.0
2025,6754,0.0,0.0
2025,6755,0.0,0.0
2025,6756,0.0,0.0
2025,6757,0.0,0.0
2025,6758,0.0,0.0
2025,6759,0.0,0.0
2025,6760,0.0,0.0
2025,6761,0.0,0.0
2025,6762,0.0,0.0
2025,6763,0.0,0.0
2025,6764,0.0,0.0
2025,6765,0.0,0.0
2025,6766,0.0,0.0
2025,6767,0.0,0.0
2025,6768,0.0,0.0
2025,6769,0.0,0.0
2025,6770,0.0,0.0
2025,6771,0.0,0.0
2025,6772,0.0,0.0
2025,6773,0.0,0.0
2025,6774,0.0,0.0
2025,6775,0.0,0.0
2025,6776,0.0,0.0
2025,6777,0.0,0.0
2025,6778,0.0,0.0
2025,6779,0.0,0.0
2025,6780,0.0,0.0
2025,6781,0.0,0.0
2025,6782,0.0,0.0
2025,6783,0.0,0.0
2025,6784,0.0,0.0
2025,6785,0.0,0.0
2025,6786,0.0,0.0
2025,6787,0.0,0.0
2025,6788,0.0,0.0
2025,6789,0.0,0.0
2025,6790,0.0,0.0
2025,6791,0.0,0.0
2025,6792,0.0,0.0
2025,6793,0.0,0.0
2025,6794,0.0,0.0
2025,6795,0.0,0.0
2025,6796,0.0,0.0
2025,6797,0.0,0.0
2025,6798,0.0,0.0
2025,6799,0.0,0.0
2025,6800,0.0,0.0
2025,6801,0.0,0.0
2025,6802,0.0,0.0
2025,6803,0.0,0.0
2025,6804,0.0,0.0
2025,6805,0.0,0.0
2025,6806,0.0,0.0
2025,6807,0.0,0.0
2025,6808,0.0,0.0
2025,6809,0.0,0.0
2025,6810,0.0,0.0
2025,6811,0.0,0.0
2025,6812,0.0,0.0
2025,6813,0.0,0.0
2025,6814,0.0,0.0
2025,6815,0.0,0.0
2025,6816,0.0,0.0
2025,6817,0.0,0.0
2025,6818,0.0,0.0
2025,6819,0.0,0.0
2025,6820,0.0,0.0
2025,6821,0.0,0.0
2025,6822,0.0,0.0
2025,6823,0.0,0.0
2025,6824,0.0,0.0
2025,6825,0.0,0.0
2025,6826,0.0,0.0
2025,6827,0.0,0.0
2025,6828,0.0,0.0
2025,6829,0.0,0.0
2025,6830,0.0,0.0
2025,6831,0.0,0.0
2025,6832,0.0,0.0
2025,6833,0.0,0.0
2025,6834,0.0,0.0
2025,6835,0.0,0.0
2025,6836,0.0,0.0
2025,6837,0.0,0.0
2025,6838,0.0,0.0
2025,6839,0.0,0.0
2025,6840,0.0,0.0
2025,6841,0.0,0.0
2025,6842,0.0,0.0
2025,6843,0.0,0.0
2025,6844,0.0,0.0
2025,6845,0.0,0.0
2025,6846,0.0,0.0
2025,6847,0.0,0.0
2025,6848,0.0,0.0
2025,6849,0.0,0.0
2025,6850,0.0,0.0
2025,6851,0.0,0.0
2025,6852,0.0,0.0
2025,6853,0.0,0.0
2025,6854,0.0,0.0
2025,6855,0.0,0.0
2025,6856,0.0,0.0
2025,6857,0.0,0.0
2025,6858,0.0,0.0
2025,6859,0.0,0.0
2025,6860,0.0,0.0
2025,6861,0.0,0.0
2025,6862,0.0,0.0
2025,6863,0.0,0.0
2025,6864,0.0,0.0
2025,6865,0.0,0.0
2025,6866,0.0,0.0
2025,6867,0.0,0.0
2025,6868,0.0,0.0
2025,6869,0.0,0.0
2025,6870,0.0,0.0
2025,6871,0.0,0.0
2025,6872,0.0,0.0
2025,6873,0.0,0.0
2025,6874,0.0,0.0
2025,6875,0.0,0.0
2025,6876,0.0,0.0
2025,6877,0.0,0.0
2025,6878,0.0,0.0
2025,6879,0.0,0.0
2025,6880,0.0,0.0
2025,6881,0.0,0.0
2025,6882,0.0,0.0
2025,6883,0.0,0.0
2025,6884,0.0,0.0
2025,6885,0.0,0.0
2025,6886,0.0,0.0
2025,6887,0.0,0.0
2025,6888,0.0,0.0
2025,6889,0.0,0.0
2025,6890,0.0,0.0
2025,6891,0.0,0.0
2025,6892,0.0,0.0
2025,6893,0.0,0.0
2025,6894,0.0,0.0
2025,6895,0.0,0.0
2025,6896,0.0,0.0
2025,6897,0.0,0.0
2025,6898,0.0,0.0
2025,6899,0.0,0.0
2025,6900,0.0,0.0
2025,6901,0.0,0.0
2025,6902,0.0,0.0
2025,6903,0.0,0.0
2025,6904,0.0,0.0
2025,6905,0.0,0.0
2025,6906,0.0,0.0
2025,6907,0.0,0.0
2025,6908,0.0,0.0
2025,6909,0.0,0.0
2025,6910,0.0,0.0
2025,6911,0.0,0.0
2025,6912,0.0,0.0
2025,6913,0.0,0.0
2025,6914,0.0,0.0
2025,6915,0.0,0.0
2025,6916,0.0,0.0
2025,6917,0.0,0.0
2025,6918,0.0,0.0
2025,6919,0.0,0.0
2025,6920,0.0,0.0
2025,6921,0.0,0.0
2025,6922,0.0,0.0
2025,6923,0.0,0.0
2025,6924,0.0,0.0
2025,6925,0.0,0.0
2025,6926,0.0,0.0
2025,6927,0.0,0.0
2025,6928,0.0,0.0
2025,6929,0.0,0.0
2025,6930,0.0,0.0
2025,6931,0.0,0.0
2025,6932,0.0,0.0
2025,6933,0.0,0.0
2025,6934,0.0,0.0
2025,6935,0.0,0.0
2025,6936,0.0,0.0
2025,6937,0.0,0.0
2025,6938,0.0,0.0
2025,6939,0.0,0.0
2025,6940,0.0,0.0
2025,6941,0.0,0.0
2025,6942,0.0,0.0
2025,6943,0.0,0.0
2025,6944,0.0,0.0
2025,6945,0.0,0.0
2025,6946,0.0,0.0
2025,6947,0.0,0.0
2025,6948,0.0,0.0
2025,6949,0.0,0.0
2025,6950,0.0,0.0
2025,6951,0.0,0.0
2025,6952,0.0,0.0
2025,6953,0.0,0.0
2025,6954,0.0,0.0
2025,6955,0.0,0.0
2025,6956,0.0,0.0
2025,6957,0.0,0.0
2025,6958,0.0,0.0
2025,6959,0.0,0.0
2025,6960,0.0,0.0
2025,6961,0.0,0.0
2025,6962,0.0,0.0
2025,6963,0.0,0.0
2025,6964,0.0,0.0
2025,6965,0.0,0.0
2025,6966,0.0,0.0
2025,6967,0.0,0.0
2025,6968,0.0,0.0
2025,6969,0.0,0.0
2025,6970,0.0,0.0
2025,6971,0.0,0.0
2025,6972,0.0,0.0
2025,6973,0.0,0.0
2025,6974,0.0,0.0
2025,6975,0.0,0.0
2025,6976,0.0,0.0
2025,6977,0.0,0.0
2025,6978,0.0,0.0
2025,6979,0.0,0.0
2025,6980,0.0,0.0
2025,6981,0.0,0.0
2025,6982,0.0,0.0
2025,6983,0.0,0.0
2025,6984,0.0,0.0
2025,6985,0.0,0.0
2025,6986,0.0,0.0
2025,6987,0.0,0.0
2025,6988,0.0,0.0
2025,6989,0.0,0.0
2025,6990,0.0,0.0
2025,6991,0.0,0.0
2025,6992,0.0,0.0
2025,6993,0.0,0.0
2025,6994,0.0,0.0
2025,6995,0.0,0.0
2025,6996,0.0,0.0
2025,6997,0.0,0.0
2025,6998,0.0,0.0
2025,6999,0.0,0.0
2025,7000,0.0,0.0
2025,7001,0.0,0.0
2025,7002,0.0,0.0
2025,7003,0.0,0.0
2025,7004,0.0,0.0
2025,7005,0.0,0.0
2025,7006,0.0,0.0
2025,7007,0.0,0.0
2025,7008,0.0,0.0
2025,7009,0.0,0.0
2025,7010,0.0,0.0
2025,7011,0.0,0.0
2025,7012,0.0,0.0
2025,7013,0.0,0.0
2025,7014,0.0,0.0
2025,7015,0.0,0.0
2025,7016,0.0,0.0
2025,7017,0.0,0.0
2025,7018,0.0,0.0
2025,7019,0.0,0.0
2025,7020,0.0,0.0
2025,7021,0.0,0.0
2025,7022,0.0,0.0
2025,7023,0.0,0.0
2025,7024,0.0,0.0
2025,7025,0.0,0.0
2025,7026,0.0,0.0
2025,7027,0.0,0.0
2025,7028,0.0,0.0
2025,7029,0.0,0.0
2025,7030,0.0,0.0
2025,7031,0.0,0.0
2025,7032,0.0,0.0
2025,7033,0.0,0.0
2025,7034,0.0,0.0
2025,7035,0.0,0.0
2025,7036,0.0,0.0
2025,7037,0.0,0.0
2025,7038,0.0,0.0
2025,7039,0.0,0.0
2025,7040,0.0,0.0
2025,7041,0.0,0.0
2025,7042,0.0,0.0
2025,7043,0.0,0.0
2025,7044,0.0,0.0
2025,7045,0.0,0.0
2025,7046,0.0,0.0
2025,7047,0.0,0.0
2025,7048,0.0,0.0
2025,7049,0.0,0.0
2025,7050,0.0,0.0
2025,7051,0.0,0.0
2025,7052,0.0,0.0
2025,7053,0.0,0.0
2025,7054,0.0,0.0
2025,7055,0.0,0.0
2025,7056,0.0,0.0
2025,7057,0.0,0.0
2025,7058,0.0,0.0
2025,7059,0.0,0.0
2025,7060,0.0,0.0
2025,7061,0.0,0.0
2025,7062,0.0,0.0
2025,7063,0.0,0.0
2025,7064,0.0,0.0
2025,7065,0.0,0.0
2025,7066,0.0,0.0
2025,7067,0.0,0.0
2025,7068,0.0,0.0
2025,7069,0.0,0.0
2025,7070,0.0,0.0
2025,7071,0.0,0.0
2025,7072,0.0,0.0
2025,7073,0.0,0.0
2025,7074,0.0,0.0
2025,7075,0.0,0.0
2025,7076,0.0,0.0
2025,7077,0.0,0.0
2025,7078,0.0,0.0
2025,7079,0.0,0.0
2025,7080,0.0,0.0
2025,7081,0.0,0.0
2025,7082,0.0,0.0
2025,7083,0.0,0.0
2025,7084,0.0,0.0
2025,7085,0.0,0.0
2025,7086,0.0,0.0
2025,7087,0.0,0.0
2025,7088,0.0,0.0
2025,7089,0.0,0.0
2025,7090,0.0,0.0
2025,7091,0.0,0.0
2025,7092,0.0,0.0
2025,7093,0.0,0.0
2025,7094,0.0,0.0
2025,7095,0.0,0.0
2025,7096,0.0,0.0
2025,7097,0.0,0.0
2025,7098,0.0,0.0
2025,7099,0.0,0.0
2025,7100,0.0,0.0
2025,7101,0.0,0.0
2025,7102,0.0,0.0
2025,7103,0.0,0.0
2025,7104,0.0,0.0
2025,7105,0.0,0.0
2025,7106,0.0,0.0
2025,7107,0.0,0.0
2025,7108,0.0,0.0
2025,7109,0.0,0.0
2025,7110,0.0,0.0
2025,7111,0.0,0.0
2025,7112,0.0,0.0
2025,7113,0.0,0.0
2025,7114,0.0,0.0
2025,7115,0.0,0.0
2025,7116,0.0,0.0
2025,7117,0.0,0.0
2025,7118,0.0,0.0
2025,7119,0.0,0.0
2025,7120,0.0,0.0
2025,7121,0.0,0.0
2025,7122,0.0,0.0
2025,7123,0.0,0.0
2025,7124,0.0,0.0
2025,7125,0.0,0.0
2025,7126,0.0,0.0
2025,7127,0.0,0.0
2025,7128,0.0,0.0
2025,7129,0.0,0.0
2025,7130,0.0,0.0
2025,7131,0.0,0.0
2025,7132,0.0,0.0
2025,7133,0.0,0.0
2025,7134,0.0,0.0
2025,7135,0.0,0.0
2025,7136,0.0,0.0
2025,7137,0.0,0.0
2025,7138,0.0,0.0
2025,7139,0.0,0.0
2025,7140,0.0,0.0
2025,7141,0.0,0.0
2025,7142,0.0,0.0
2025,7143,0.0,0.0
2025,7144,0.0,0.0
2025,7145,0.0,0.0
2025,7146,0.0,0.0
2025,7147,0.0,0.0
2025,7148,0.0,0.0
2025,7149,0.0,0.0
2025,7150,0.0,0.0
2025,7151,0.0,0.0
2025,7152,0.0,0.0
2025,7153,0.0,0.0
2025,7154,0.0,0.0
2025,7155,0.0,0.0
2025,7156,0.0,0.0
2025,7157,0.0,0.0
2025,7158,0.0,0.0
2025,7159,0.0,0.0
2025,7160,0.0,0.0
2025,7161,0.0,0.0
2025,7162,0.0,0.0
2025,7163,0.0,0.0
2025,7164,0.0,0.0
2025,7165,0.0,0.0
2025,7166,0.0,0.0
2025,7167,0.0,0.0
2025,7168,0.0,0.0
2025,7169,0.0,0.0
2025,7170,0.0,0.0
2025,7171,0.0,0.0
2025,7172,0.0,0.0
2025,7173,0.0,0.0
2025,7174,0.0,0.0
2025,7175,0.0,0.0
2025,7176,0.0,0.0
2025,7177,0.0,0.0
2025,7178,0.0,0.0
2025,7179,0.0,0.0
2025,7180,0.0,0.0
2025,7181,0.0,0.0
2025,7182,0.0,0.0
2025,7183,0.0,0.0
2025,7184,0.0,0.0
2025,7185,0.0,0.0
2025,7186,0.0,0.0
2025,7187,0.0,0.0
2025,7188,0.0,0.0
2025,7189,0.0,0.0
2025,7190,0.0,0.0
2025,7191,0.0,0.0
2025,7192,0.0,0.0
2025,7193,0.0,0.0
2025,7194,0.0,0.0
2025,7195,0.0,0.0
2025,7196,0.0,0.0
2025,7197,0.0,0.0
2025,7198,0.0,0.0
2025,7199,0.0,0.0
2025,7200,0.0,0.0
2025,7201,0.0,0.0
2025,7202,0.0,0.0
2025,7203,0.0,0.0
2025,7204,0.0,0.0
2025,7205,0.0,0.0
2025,7206,0.0,0.0
2025,7207,0.0,0.0
2025,7208,0.0,0.0
2025,7209,0.0,0.0
2025,7210,0.0,0.0
2025,7211,0.0,0.0
2025,7212,0.0,0.0
2025,7213,0.0,0.0
2025,7214,0.0,0.0
2025,7215,0.0,0.0
2025,7216,0.0,0.0
2025,7217,0.0,0.0
2025,7218,0.0,0.0
2025,7219,0.0,0.0
2025,7220,0.0,0.0
2025,7221,0.0,0.0
2025,7222,0.0,0.0
2025,7223,0.0,0.0
2025,7224,0.0,0.0
2025,7225,0.0,0.0
2025,7226,0.0,0.0
2025,7227,0.0,0.0
2025,7228,0.0,0.0
2025,7229,0.0,0.0
2025,7230,0.0,0.0
2025,7231,0.0,0.0
2025,7232,0.0,0.0
2025,7233,0.0,0.0
2025,7234,0.0,0.0
2025,7235,0.0,0.0
2025,7236,0.0,0.0
2025,7237,0.0,0.0
2025,7238,0.0,0.0
2025,7239,0.0,0.0
2025,7240,0.0,0.0
2025,7241,0.0,0.0
2025,7242,0.0,0.0
2025,7243,0.0,0.0
2025,7244,0.0,0.0
2025,7245,0.0,0.0
2025,7246,0.0,0.0
2025,7247,0.0,0.0
2025,7248,0.0,0.0
2025,7249,0.0,0.0
2025,7250,0.0,0.0
2025,7251,0.0,0.0
2025,7252,0.0,0.0
2025,7253,0.0,0.0
2025,7254,0.0,0.0
2025,7255,0.0,0.0
2025,7256,0.0,0.0
2025,7257,0.0,0.0
2025,7258,0.0,0.0
2025,7259,0.0,0.0
2025,7260,0.0,0.0
2025,7261,0.0,0.0
2025,7262,0.0,0.0
2025,7263,0.0,0.0
2025,7264,0.0,0.0
2025,7265,0.0,0.0
2025,7266,0.0,0.0
2025,7267,0.0,0.0
2025,7268,0.0,0.0
2025,7269,0.0,0.0
2025,7270,0.0,0.0
2025,7271,0.0,0.0
2025,7272,0.0,0.0
2025,7273,0.0,0.0
2025,7274,0.0,0.0
2025,7275,0.0,0.0
2025,7276,0.0,0.0
2025,7277,0.0,0.0
2025,7278,0.0,0.0
2025,7279,0.0,0.0
2025,7280,0.0,0.0
2025,7281,0.0,0.0
2025,7282,0.0,0.0
2025,7283,0.0,0.0
2025,7284,0.0,0.0
2025,7285,0.0,0.0
2025,7286,0.0,0.0
2025,7287,0.0,0.0
2025,7288,0.0,0.0
2025,7289,0.0,0.0
2025,7290,0.0,0.0
2025,7291,0.0,0.0
2025,7292,0.0,0.0
2025,7293,0.0,0.0
2025,7294,0.0,0.0
2025,7295,0.0,0.0
2025,7296,0.0,0.0
2025,7297,0.0,0.0
2025,7298,0.0,0.0
2025,7299,0.0,0.0
2025,7300,0.0,0.0
2025,7301,0.0,0.0
2025,7302,0.0,0.0
2025,7303,0.0,0.0
2025,7304,0.0,0.0
2025,7305,0.0,0.0
2025,7306,0.0,0.0
2025,7307,0.0,0.0
2025,7308,0.0,0.0
2025,7309,0.0,0.0
2025,7310,0.0,0.0
2025,7311,0.0,0.0
2025,7312,0.0,0.0
2025,7313,0.0,0.0
2025,7314,0.0,0.0
2025,7315,0.0,0.0
2025,7316,0.0,0.0
2025,7317,0.0,0.0
2025,7318,0.0,0.0
2025,7319,0.0,0.0
2025,7320,0.0,0.0
2025,7321,0.0,0.0
2025,7322,0.0,0.0
2025,7323,0.0,0.0
2025,7324,0.0,0.0
2025,7325,0.0,0.0
2025,7326,0.0,0.0
2025,7327,0.0,0.0
2025,7328,0.0,0.0
2025,7329,0.0,0.0
2025,7330,0.0,0.0
2025,7331,0.0,0.0
2025,7332,0.0,0.0
2025,7333,0.0,0.0
2025,7334,0.0,0.0
2025,7335,0.0,0.0
2025,7336,0.0,0.0
2025,7337,0.0,0.0
2025,7338,0.0,0.0
2025,7339,0.0,0.0
2025,7340,0.0,0.0
2025,7341,0.0,0.0
2025,7342,0.0,0.0
2025,7343,0.0,0.0
2025,7344,0.0,0.0
2025,7345,0.0,0.0
2025,7346,0.0,0.0
2025,7347,0.0,0.0
2025,7348,0.0,0.0
2025,7349,0.0,0.0
2025,7350,0.0,0.0
2025,7351,0.0,0.0
2025,7352,0.0,0.0
2025,7353,0.0,0.0
2025,7354,0.0,0.0
2025,7355,0.0,0.0
2025,7356,0.0,0.0
2025,7357,0.0,0.0
2025,7358,0.0,0.0
2025,7359,0.0,0.0
2025,7360,0.0,0.0
2025,7361,0.0,0.0
2025,7362,0.0,0.0
2025,7363,0.0,0.0
2025,7364,0.0,0.0
2025,7365,0.0,0.0
2025,7366,0.0,0.0
2025,7367,0.0,0.0
2025,7368,0.0,0.0
2025,7369,0.0,0.0
2025,7370,0.0,0.0
2025,7371,0.0,0.0
2025,7372,0.0,0.0
2025,7373,0.0,0.0
2025,7374,0.0,0.0
2025,7375,0.0,0.0
2025,7376,0.0,0.0
2025,7377,0.0,0.0
2025,7378,0.0,0.0
2025,7379,0.0,0.0
2025,7380,0.0,0.0
2025,7381,0.0,0.0
2025,7382,0.0,0.0
2025,7383,0.0,0.0
2025,7384,0.0,0.0
2025,7385,0.0,0.0
2025,7386,0.0,0.0
2025,7387,0.0,0.0
2025,7388,0.0,0.0
2025,7389,0.0,0.0
2025,7390,0.0,0.0
2025,7391,0.0,0.0
2025,7392,0.0,0.0
2025,7393,0.0,0.0
2025,7394,0.0,0.0
2025,7395,0.0,0.0
2025,7396,0.0,0.0
2025,7397,0.0,0.0
2025,7398,0.0,0.0
2025,7399,0.0,0.0
2025,7400,0.0,0.0
2025,7401,0.0,0.0
2025,7402,0.0,0.0
2025,7403,0.0,0.0
2025,7404,0.0,0.0
2025,7405,0.0,0.0
2025,7406,0.0,0.0
2025,7407,0.0,0.0
2025,7408,0.0,0.0
2025,7409,0.0,0.0
2025,7410,0.0,0.0
2025,7411,0.0,0.0
2025,7412,0.0,0.0
2025,7413,0.0,0.0
2025,7414,0.0,0.0
2025,7415,0.0,0.0
2025,7416,0.0,0.0
2025,7417,0.0,0.0
2025,7418,0.0,0.0
2025,7419,0.0,0.0
2025,7420,0.0,0.0
2025,7421,0.0,0.0
2025,7422,0.0,0.0
2025,7423,0.0,0.0
2025,7424,0.0,0.0
2025,7425,0.0,0.0
2025,7426,0.0,0.0
2025,7427,0.0,0.0
2025,7428,0.0,0.0
2025,7429,0.0,0.0
2025,7430,0.0,0.0
2025,7431,0.0,0.0
2025,7432,0.0,0.0
2025,7433,0.0,0.0
2025,7434,0.0,0.0
2025,7435,0.0,0.0
2025,7436,0.0,0.0
2025,7437,0.0,0.0
2025,7438,0.0,0.0
2025,7439,0.0,0.0
2025,7440,0.0,0.0
2025,7441,0.0,0.0
2025,7442,0.0,0.0
2025,7443,0.0,0.0
2025,7444,0.0,0.0
2025,7445,0.0,0.0
2025,7446,0.0,0.0
2025,7447,0.0,0.0
2025,7448,0.0,0.0
2025,7449,0.0,0.0
2025,7450,0.0,0.0
2025,7451,0.0,0.0
2025,7452,0.0,0.0
2025,7453,0.0,0.0
2025,7454,0.0,0.0
2025,7455,0.0,0.0
2025,7456,0.0,0.0
2025,7457,0.0,0.0
2025,7458,0.0,0.0
2025,7459,0.0,0.0
2025,7460,0.0,0.0
2025,7461,0.0,0.0
2025,7462,0.0,0.0
2025,7463,0.0,0.0
2025,7464,0.0,0.0
2025,7465,0.0,0.0
2025,7466,0.0,0.0
2025,7467,0.0,0.0
2025,7468,0.0,0.0
2025,7469,0.0,0.0
2025,7470,0.0,0.0
2025,7471,0.0,0.0
2025,7472,0.0,0.0
2025,7473,0.0,0.0
2025,7474,0.0,0.0
2025,7475,0.0,0.0
2025,7476,0.0,0.0
2025,7477,0.0,0.0
2025,7478,0.0,0.0
2025,7479,0.0,0.0
2025,7480,0.0,0.0
2025,7481,0.0,0.0
2025,7482,0.0,0.0
2025,7483,0.0,0.0
2025,7484,0.0,0.0
2025,7485,0.0,0.0
2025,7486,0.0,0.0
2025,7487,0.0,0.0
2025,7488,0.0,0.0
2025,7489,0.0,0.0
2025,7490,0.0,0.0
2025,7491,0.0,0.0
2025,7492,0.0,0.0
2025,7493,0.0,0.0
2025,7494,0.0,0.0
2025,7495,0.0,0.0
