dual,year,scenario,total_duals,nonzero_duals,percent_nonzero,average_dual
battery_charge_new_max_duals,2025,NT,14784,54,0.36525974025974023,-0.000630364569176134
battery_charge_new_max_duals,2030,NT,14784,557,3.76758658008658,-0.0018268428964242874
battery_charge_new_max_duals,2040,DE,14784,285,1.9277597402597404,-0.04385248467394307
battery_charge_new_max_duals,2040,GA,14784,398,2.692099567099567,-0.014007571638445843
battery_charge_new_max_duals,2040,NT,14784,533,3.6052489177489178,-0.017168288118238048
battery_charge_new_max_duals,2050,DE,14784,288,1.948051948051948,-0.019655480042111602
battery_charge_new_max_duals,2050,GA,14784,596,4.0313852813852815,-0.014332587123064441
battery_discharge_new_max_duals,2025,NT,14784,100,0.6764069264069263,-9.034224622262352e-05
battery_discharge_new_max_duals,2030,NT,14784,104,0.7034632034632035,-0.00012725185369871544
battery_discharge_new_max_duals,2040,DE,14784,90,0.6087662337662338,-0.00011075501817259593
battery_discharge_new_max_duals,2040,GA,14784,91,0.615530303030303,-0.00025524427567523027
battery_discharge_new_max_duals,2040,NT,14784,90,0.6087662337662338,-0.00012357914797410694
battery_discharge_new_max_duals,2050,DE,14784,100,0.6764069264069263,-0.009106509075401522
battery_discharge_new_max_duals,2050,GA,14784,97,0.6561147186147186,-0.00021879999086884462
branch_extension_duals,2025,All,19,2,10.526315789473683,-995.3035110908868
branch_extension_duals,2030,All,19,0,0.0,0.0
branch_extension_duals,2040,All,19,0,0.0,0.0
branch_extension_duals,2050,All,19,0,0.0,0.0
branch_flow_new_duals_max,2025,NT,25536,2773,10.859179197994989,-0.054189137961775755
branch_flow_new_duals_max,2030,NT,25536,3531,13.827537593984962,-0.11967224218492477
branch_flow_new_duals_max,2040,DE,25536,3857,15.104166666666666,-0.09329757006440459
branch_flow_new_duals_max,2040,GA,25536,3644,14.270050125313283,-0.07546877900430499
branch_flow_new_duals_max,2040,NT,25536,3805,14.900532581453636,-0.2218579272762623
branch_flow_new_duals_max,2050,DE,25536,4019,15.738565162907268,-0.28795722638206156
branch_flow_new_duals_max,2050,GA,25536,3789,14.837875939849624,-0.45529469702234565
branch_flow_new_duals_min,2025,NT,25536,9504,37.21804511278196,0.21410250674050282
branch_flow_new_duals_min,2030,NT,25536,9038,35.39317042606516,0.2060663926573909
branch_flow_new_duals_min,2040,DE,25536,8672,33.959899749373434,0.15593690289264078
branch_flow_new_duals_min,2040,GA,25536,8874,34.75093984962406,0.15138854246260505
branch_flow_new_duals_min,2040,NT,25536,8703,34.0812969924812,0.2873510225599619
branch_flow_new_duals_min,2050,DE,25536,8523,33.37640977443609,0.3662227580366621
branch_flow_new_duals_min,2050,GA,25536,8741,34.230106516290725,0.5217205148485218
branch_flow_old_duals_max,2025,NT,25536,2766,10.831766917293233,-0.05418913796177575
branch_flow_old_duals_max,2030,NT,25536,3523,13.796209273182958,-0.07149547122266353
branch_flow_old_duals_max,2040,DE,25536,3854,15.092418546365916,-0.0932975700925554
branch_flow_old_duals_max,2040,GA,25536,3639,14.250469924812032,-0.07546877904691399
branch_flow_old_duals_max,2040,NT,25536,3799,14.877036340852131,-0.0883107889175662
branch_flow_old_duals_max,2050,DE,25536,4005,15.683740601503759,-0.13205111841790088
branch_flow_old_duals_max,2050,GA,25536,3780,14.802631578947366,-0.08209853219038855
branch_flow_old_duals_min,2025,NT,25536,9511,37.24545739348371,0.21410250674050282
branch_flow_old_duals_min,2030,NT,25536,9041,35.40491854636591,0.1578896216951296
branch_flow_old_duals_min,2040,DE,25536,8675,33.971647869674186,0.1559369029207916
branch_flow_old_duals_min,2040,GA,25536,8879,34.77052005012531,0.15138854250521405
branch_flow_old_duals_min,2040,NT,25536,8708,34.10087719298245,0.15380388420126576
branch_flow_old_duals_min,2050,DE,25536,8518,33.35682957393484,0.21031665007250155
branch_flow_old_duals_min,2050,GA,25536,8743,34.23793859649123,0.14852435001656467
emissions_duals,2025,NT,1,0,0.0,0.0
emissions_duals,2030,NT,1,0,0.0,0.0
emissions_duals,2040,DE,1,0,0.0,0.0
emissions_duals,2040,GA,1,0,0.0,0.0
emissions_duals,2040,NT,1,0,0.0,0.0
emissions_duals,2050,DE,1,0,0.0,0.0
emissions_duals,2050,GA,1,0,0.0,0.0
gen_extension_duals,2025,All,51,38,74.50980392156863,-117527.78289318822
gen_extension_duals,2030,All,51,30,58.82352941176471,-64318.809522510215
gen_extension_duals,2040,All,51,20,39.21568627450981,-28731.840839917662
gen_extension_duals,2050,All,51,12,23.52941176470588,-7278.384012166406
gen_output_new_duals,2025,NT,68544,51027,74.44415266106442,-35.07541516541317
gen_output_new_duals,2030,NT,68544,48601,70.9048202614379,-30.336052538279553
gen_output_new_duals,2040,DE,68544,50415,73.55129551820728,-33.910624450518526
gen_output_new_duals,2040,GA,68544,48286,70.4452614379085,-29.895067775568073
gen_output_new_duals,2040,NT,68544,50004,72.9516806722689,-32.97459843834203
gen_output_new_duals,2050,DE,68544,51029,74.4470704948646,-50.44507087124879
gen_output_new_duals,2050,GA,68544,48709,71.06238328664799,-31.535769229199396
gen_output_old_duals,2025,NT,68544,51483,75.10941876750701,-35.07609814975929
gen_output_old_duals,2030,NT,68544,48886,71.32061157796453,-30.335870488188075
gen_output_old_duals,2040,DE,68544,51432,75.03501400560224,-32.92691042883243
gen_output_old_duals,2040,GA,68544,48713,71.06821895424837,-29.894421949615403
gen_output_old_duals,2040,NT,68544,50844,74.17717086834735,-31.94923265264804
gen_output_old_duals,2050,DE,68544,52311,76.31740196078431,-49.63806714231291
gen_output_old_duals,2050,GA,68544,49220,71.80788982259571,-30.366695740101893
load_shedding_duals,2025,NT,14784,0,0.0,0.0
load_shedding_duals,2030,NT,14784,0,0.0,0.0
load_shedding_duals,2040,DE,14784,0,0.0,0.0
load_shedding_duals,2040,GA,14784,0,0.0,0.0
load_shedding_duals,2040,NT,14784,0,0.0,0.0
load_shedding_duals,2050,DE,14784,0,0.0,0.0
load_shedding_duals,2050,GA,14784,0,0.0,0.0
power_balance_duals,2025,NT,14784,14784,100.0,50.948967942138964
power_balance_duals,2030,NT,14784,14784,100.0,44.08741828340871
power_balance_duals,2040,DE,14784,14784,100.0,47.69943113286584
power_balance_duals,2040,GA,14784,14784,100.0,43.42441653555504
power_balance_duals,2040,NT,14784,14784,100.0,46.33003853687175
power_balance_duals,2050,DE,14784,14784,100.0,64.76728309588921
power_balance_duals,2050,GA,14784,14784,100.0,44.07719237905566
