dual,year,scenario,total_duals,nonzero_duals,percent_nonzero,average_dual
battery_charge_new_max_duals,2025,NT,7392,31,0.4193722943722944,-3.629524493140401e-07
battery_charge_new_max_duals,2030,NT,7392,82,1.1093073593073595,-0.3768030887313
battery_charge_new_max_duals,2040,DE,7392,67,0.9063852813852814,-0.15177446558045762
battery_charge_new_max_duals,2040,GA,7392,74,1.001082251082251,-0.13533979633485982
battery_charge_new_max_duals,2040,NT,7392,68,0.91991341991342,-0.1430458204732481
battery_charge_new_max_duals,2050,DE,7392,101,1.3663419913419914,-0.01724146047441161
battery_charge_new_max_duals,2050,GA,7392,44,0.5952380952380952,-0.011327168229261468
battery_discharge_new_max_duals,2025,NT,7392,100,1.3528138528138527,-0.3197422293855881
battery_discharge_new_max_duals,2030,NT,7392,82,1.1093073593073595,-0.309422006428116
battery_discharge_new_max_duals,2040,DE,7392,78,1.0551948051948052,-8.054682881539442
battery_discharge_new_max_duals,2040,GA,7392,54,0.7305194805194805,-0.2707181827932226
battery_discharge_new_max_duals,2040,NT,7392,61,0.8252164502164502,-0.2513848776059884
battery_discharge_new_max_duals,2050,DE,7392,80,1.0822510822510822,-0.25514159201880954
battery_discharge_new_max_duals,2050,GA,7392,71,0.9604978354978354,-0.23834584054954386
branch_extension_duals,2025,All,19,2,10.526315789473683,-594.2936897568079
branch_extension_duals,2030,All,19,0,0.0,0.0
branch_extension_duals,2040,All,19,0,0.0,0.0
branch_extension_duals,2050,All,19,0,0.0,0.0
branch_flow_new_duals_max,2025,NT,12768,1862,14.583333333333334,-0.10723210236329397
branch_flow_new_duals_max,2030,NT,12768,1788,14.003759398496241,-0.056379875396754695
branch_flow_new_duals_max,2040,DE,12768,1755,13.7453007518797,-0.3607861321079113
branch_flow_new_duals_max,2040,GA,12768,1766,13.831453634085214,-0.19385577226655892
branch_flow_new_duals_max,2040,NT,12768,1753,13.729636591478696,-0.38399556869630974
branch_flow_new_duals_max,2050,DE,12768,1835,14.371867167919799,-0.40764095587166843
branch_flow_new_duals_max,2050,GA,12768,1839,14.403195488721805,-0.39675046703521233
branch_flow_new_duals_min,2025,NT,12768,4642,36.356516290726816,0.19073325676884245
branch_flow_new_duals_min,2030,NT,12768,4674,36.607142857142854,0.14528630414571464
branch_flow_new_duals_min,2040,DE,12768,4745,37.163220551378444,0.43354369543138455
branch_flow_new_duals_min,2040,GA,12768,4712,36.904761904761905,0.2918163007795293
branch_flow_new_duals_min,2040,NT,12768,4757,37.25720551378446,0.48069409037488187
branch_flow_new_duals_min,2050,DE,12768,4687,36.708959899749374,0.47841409341190466
branch_flow_new_duals_min,2050,GA,12768,4674,36.607142857142854,0.4909651245629592
branch_flow_old_duals_max,2025,NT,12768,1861,14.575501253132833,-0.0691841558731055
branch_flow_old_duals_max,2030,NT,12768,1787,13.99592731829574,-0.056379875391786204
branch_flow_old_duals_max,2040,DE,12768,1753,13.729636591478696,-0.09720515452378024
branch_flow_old_duals_max,2040,GA,12768,1765,13.823621553884713,-0.04891964651652889
branch_flow_old_duals_max,2040,NT,12768,1751,13.713972431077694,-0.06032906017353199
branch_flow_old_duals_max,2050,DE,12768,1831,14.340538847117795,-0.11483937991357135
branch_flow_old_duals_max,2050,GA,12768,1835,14.371867167919799,-0.05307086000361077
branch_flow_old_duals_min,2025,NT,12768,4641,36.348684210526315,0.152685310278654
branch_flow_old_duals_min,2030,NT,12768,4673,36.59931077694235,0.14528630414074614
branch_flow_old_duals_min,2040,DE,12768,4744,37.15538847117795,0.16996271784725347
branch_flow_old_duals_min,2040,GA,12768,4711,36.896929824561404,0.14688017502949924
branch_flow_old_duals_min,2040,NT,12768,4755,37.241541353383454,0.15702758185210414
branch_flow_old_duals_min,2050,DE,12768,4684,36.68546365914787,0.18561251745380752
branch_flow_old_duals_min,2050,GA,12768,4671,36.58364661654135,0.14728551753135763
emissions_duals,2025,NT,1,0,0.0,0.0
emissions_duals,2030,NT,1,0,0.0,0.0
emissions_duals,2040,DE,1,0,0.0,0.0
emissions_duals,2040,GA,1,0,0.0,0.0
emissions_duals,2040,NT,1,0,0.0,0.0
emissions_duals,2050,DE,1,0,0.0,0.0
emissions_duals,2050,GA,1,0,0.0,0.0
gen_extension_duals,2025,All,51,38,74.50980392156863,-99481.44853640161
gen_extension_duals,2030,All,51,33,64.70588235294117,-52436.13627792157
gen_extension_duals,2040,All,51,20,39.21568627450981,-21771.70157220321
gen_extension_duals,2050,All,51,12,23.52941176470588,-3099.6078652464853
