,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,125.051,720,87.91208791208791,0.6957328385899815
6,439.442,502.32,55,6.715506715506716,0.053146258503401364
99,6287.122,6350.0,18,2.197802197802198,0.017393320964749534
98,6224.243,6287.122,10,1.221001221001221,0.00966295609152752
97,6161.365,6224.243,10,1.221001221001221,0.00966295609152752
96,6098.487,6161.365,5,0.6105006105006106,0.00483147804576376
95,6035.609,6098.487,1,0.1221001221001221,0.000966295609152752
3,250.807,313.686,0,0.0,0.0
63,4023.504,4086.382,0,0.0,0.0
72,4589.408,4652.287,0,0.0,0.0
