,lower_bound,upper_bound,count,percent_of_high,percent_of_total
0,62.171,88.562,307,63.56107660455487,0.2966527520098949
13,405.231,431.62,48,9.937888198757763,0.0463821892393321
29,827.456,853.846,37,7.6604554865424435,0.03575293753865182
99,2674.694,2701.083,24,4.968944099378882,0.02319109461966605
28,801.067,827.456,18,3.7267080745341614,0.017393320964749534
14,431.62,458.009,18,3.7267080745341614,0.017393320964749534
98,2648.304,2674.694,17,3.5196687370600417,0.016427025355596783
97,2621.915,2648.304,11,2.2774327122153206,0.010629251700680272
96,2595.526,2621.915,2,0.4140786749482402,0.001932591218305504
94,2542.748,2569.137,1,0.2070393374741201,0.000966295609152752
