dual,year,scenario,total_duals,nonzero_duals,percent_nonzero,average_dual
battery_charge_new_max_duals,2025,NT,14784,98,0.6628787878787878,-0.007714621622209207
battery_charge_new_max_duals,2030,NT,14784,65,0.4396645021645022,-0.00010858467975250182
battery_charge_new_max_duals,2040,DE,14784,450,3.043831168831169,-0.03800451186793757
battery_charge_new_max_duals,2040,GA,14784,101,0.6831709956709957,-0.0005840026932885712
battery_charge_new_max_duals,2040,NT,14784,263,1.7789502164502164,-0.0024016437450208885
battery_charge_new_max_duals,2050,DE,14784,634,4.288419913419913,-0.00994454621991713
battery_charge_new_max_duals,2050,GA,14784,435,2.94237012987013,-0.008568596160956728
battery_discharge_new_max_duals,2025,NT,14784,98,0.6628787878787878,-6.50211258096296e-05
battery_discharge_new_max_duals,2030,NT,14784,98,0.6628787878787878,-6.489597923521595e-05
battery_discharge_new_max_duals,2040,DE,14784,90,0.6087662337662338,-9.625141861477849e-05
battery_discharge_new_max_duals,2040,GA,14784,90,0.6087662337662338,-8.801156586898545e-05
battery_discharge_new_max_duals,2040,NT,14784,92,0.6222943722943723,-0.0003503711992682407
battery_discharge_new_max_duals,2050,DE,14784,104,0.7034632034632035,-0.00024703526385169716
battery_discharge_new_max_duals,2050,GA,14784,100,0.6764069264069263,-8.660074540783874e-05
branch_extension_duals,2025,All,19,2,10.526315789473683,-781.3706946143142
branch_extension_duals,2030,All,19,0,0.0,0.0
branch_extension_duals,2040,All,19,0,0.0,0.0
branch_extension_duals,2050,All,19,0,0.0,0.0
branch_flow_new_duals_max,2025,NT,25536,3410,13.353696741854638,-0.20794680675978133
branch_flow_new_duals_max,2030,NT,25536,3368,13.189223057644112,-0.1347364453241757
branch_flow_new_duals_max,2040,DE,25536,3640,14.25438596491228,-0.18925898146600512
branch_flow_new_duals_max,2040,GA,25536,3439,13.467261904761903,-0.20679948680127788
branch_flow_new_duals_max,2040,NT,25536,3596,14.082080200501254,-0.3263819079558799
branch_flow_new_duals_max,2050,DE,25536,3748,14.677318295739347,-0.4595491409017132
branch_flow_new_duals_max,2050,GA,25536,3565,13.960682957393484,-0.11290365641613764
branch_flow_new_duals_min,2025,NT,25536,9413,36.86168546365915,0.3237941285038499
branch_flow_new_duals_min,2030,NT,25536,9393,36.78336466165413,0.22621220815594983
branch_flow_new_duals_min,2040,DE,25536,9118,35.706453634085214,0.26156021984628364
branch_flow_new_duals_min,2040,GA,25536,9325,36.51707393483709,0.29028439642221826
branch_flow_new_duals_min,2040,NT,25536,9188,35.980576441102755,0.40149884961560817
branch_flow_new_duals_min,2050,DE,25536,8987,35.19345238095239,0.5574076187503726
branch_flow_new_duals_min,2050,GA,25536,9222,36.11372180451128,0.192359200571226
branch_flow_old_duals_max,2025,NT,25536,3397,13.30278822055138,-0.06606552377370137
