dual,year,scenario,total_duals,nonzero_duals,percent_nonzero,average_dual
branch_extension_duals,2025,All,19,10,52.63157894736842,-103901.78098894871
branch_extension_duals,2030,All,19,6,31.57894736842105,-4045.965714841149
branch_extension_duals,2040,All,19,0,0.0,0.0
branch_extension_duals,2050,All,19,0,0.0,0.0
branch_flow_new_duals_max,2025,NT,12768,1866,14.614661654135338,-2.2209675090276004
branch_flow_new_duals_max,2030,NT,12768,1817,14.230889724310778,-0.2970205691213516
branch_flow_new_duals_max,2040,DE,12768,1693,13.25971177944862,-0.013254761764310919
branch_flow_new_duals_max,2040,GA,12768,1702,13.330200501253135,-0.009353529230676604
branch_flow_new_duals_max,2040,NT,12768,1559,12.210213032581454,-0.012538492173901591
branch_flow_new_duals_max,2050,DE,12768,1594,12.484335839598998,-0.11401390805371606
branch_flow_new_duals_max,2050,GA,12768,1587,12.42951127819549,-0.011219317275463938
branch_flow_new_duals_min,2025,NT,12768,4953,38.79229323308271,9.513384516698334
branch_flow_new_duals_min,2030,NT,12768,5504,43.10776942355889,1.1769560294287758
branch_flow_new_duals_min,2040,DE,12768,5543,43.413220551378444,0.04732676016798993
branch_flow_new_duals_min,2040,GA,12768,5540,43.38972431077694,0.03252373043286299
branch_flow_new_duals_min,2040,NT,12768,5546,43.436716791979954,0.04381302712992916
branch_flow_new_duals_min,2050,DE,12768,5586,43.75,0.4058408880931939
branch_flow_new_duals_min,2050,GA,12768,5546,43.436716791979954,0.03878124334613527
branch_flow_old_duals_max,2025,NT,12768,1321,10.346177944862156,-2.2209675090276075
branch_flow_old_duals_max,2030,NT,12768,1173,9.18703007518797,-0.2917051059493881
branch_flow_old_duals_max,2040,DE,12768,1120,8.771929824561402,-0.013254761769279522
branch_flow_old_duals_max,2040,GA,12768,1147,8.983395989974937,-0.009353529235645147
branch_flow_old_duals_max,2040,NT,12768,1126,8.818922305764412,-0.012538492188807138
branch_flow_old_duals_max,2050,DE,12768,1120,8.771929824561402,-0.1140139080537167
branch_flow_old_duals_max,2050,GA,12768,1132,8.86591478696742,-0.011219317275463995
branch_flow_old_duals_min,2025,NT,12768,5087,39.841791979949875,9.513384516698336
branch_flow_old_duals_min,2030,NT,12768,5620,44.01629072681704,1.1716405662568103
branch_flow_old_duals_min,2040,DE,12768,5676,44.454887218045116,0.047326760172958435
branch_flow_old_duals_min,2040,GA,12768,5682,44.50187969924812,0.03252373043783149
branch_flow_old_duals_min,2040,NT,12768,5638,44.157268170426065,0.04381302714483464
branch_flow_old_duals_min,2050,DE,12768,5680,44.48621553884712,0.4058408880931939
branch_flow_old_duals_min,2050,GA,12768,5625,44.05545112781955,0.03878124334613527
emissions_duals,2025,NT,1,1,100.0,-31475.5357946027
emissions_duals,2030,NT,1,1,100.0,-11564.92457750947
emissions_duals,2040,DE,1,1,100.0,-9.852957969233184
emissions_duals,2040,GA,1,1,100.0,-17.194260390405674
emissions_duals,2040,NT,1,1,100.0,-9.830075673384806
emissions_duals,2050,DE,1,1,100.0,-1438.5000070190952
emissions_duals,2050,GA,1,1,100.0,-9.830075673384806
gen_extension_duals,2025,All,51,36,70.58823529411765,-1663912.6212490865
gen_extension_duals,2030,All,51,27,52.94117647058824,-75233.62400861543
gen_extension_duals,2040,All,51,4,7.8431372549019605,-165.48729853434799
gen_extension_duals,2050,All,51,0,0.0,0.0
gen_output_new_duals,2025,NT,34272,18670,54.47595704948645,-1532.1117968284748
gen_output_new_duals,2030,NT,34272,15138,44.17016806722689,-192.8377639457034
gen_output_new_duals,2040,DE,34272,16769,48.929154995331466,-13.885635902204108
gen_output_new_duals,2040,GA,34272,15512,45.26143790849673,-5.639414135304501
gen_output_new_duals,2040,NT,34272,16544,48.27264239028945,-9.829498681470792
gen_output_new_duals,2050,DE,34272,17494,51.04458450046685,-71.9924943591616
gen_output_new_duals,2050,GA,34272,16321,47.6219654528478,-7.834477085368015
gen_output_old_duals,2025,NT,34272,18692,54.540149393090566,-1532.1117968284748
gen_output_old_duals,2030,NT,34272,15151,44.208099906629315,-192.8377639457034
gen_output_old_duals,2040,DE,34272,16798,49.01377217553688,-7.868696237578494
gen_output_old_duals,2040,GA,34272,15562,45.40732959850607,-5.4579074994812835
gen_output_old_duals,2040,NT,34272,16558,48.31349206349206,-7.323567857788476
gen_output_old_duals,2050,DE,34272,17516,51.10877684407096,-71.82652557497875
gen_output_old_duals,2050,GA,34272,16342,47.68323996265173,-6.497940540679824
load_shedding_duals,2025,NT,7392,185,2.5027056277056277,-0.6925227710273139
load_shedding_duals,2030,NT,7392,0,0.0,0.0
load_shedding_duals,2040,DE,7392,0,0.0,0.0
load_shedding_duals,2040,GA,7392,0,0.0,0.0
load_shedding_duals,2040,NT,7392,0,0.0,0.0
load_shedding_duals,2050,DE,7392,0,0.0,0.0
load_shedding_duals,2050,GA,7392,0,0.0,0.0
power_balance_duals,2025,NT,7392,7392,100.0,2231.4555660431565
power_balance_duals,2030,NT,7392,7392,100.0,280.6489915982781
power_balance_duals,2040,DE,7392,7392,100.0,11.425951786037508
power_balance_duals,2040,GA,7392,7392,100.0,7.9405037269938745
power_balance_duals,2040,NT,7392,7392,100.0,10.641780442863775
power_balance_duals,2050,DE,7392,7392,100.0,98.38760955212783
power_balance_duals,2050,GA,7392,7392,100.0,9.44826014122396
