dual,year,scenario,total_duals,nonzero_duals,percent_nonzero,average_dual
branch_extension_duals,2025,All,1,0,0.0,0.0
branch_extension_duals,2030,All,1,0,0.0,0.0
branch_extension_duals,2040,All,1,0,0.0,0.0
branch_extension_duals,2050,All,1,0,0.0,0.0
branch_flow_new_duals_max,2025,NT,336,82,24.404761904761905,-5.196249316167971e-19
branch_flow_new_duals_max,2030,NT,336,77,22.916666666666664,-4.879404845669924e-19
branch_flow_new_duals_max,2040,DE,336,0,0.0,0.0
branch_flow_new_duals_max,2040,GA,336,0,0.0,0.0
branch_flow_new_duals_max,2040,NT,336,0,0.0,0.0
branch_flow_new_duals_max,2050,DE,336,45,13.392857142857142,-2.8516002344824225e-19
branch_flow_new_duals_max,2050,GA,336,48,14.285714285714285,-3.041706916781251e-19
branch_flow_new_duals_min,2025,NT,336,10,2.976190476190476,0.06861641788569414
branch_flow_new_duals_min,2030,NT,336,10,2.976190476190476,0.07270990218498284
branch_flow_new_duals_min,2040,DE,336,26,7.738095238095238,0.1743092022035162
branch_flow_new_duals_min,2040,GA,336,18,5.357142857142857,0.12350955219424954
branch_flow_new_duals_min,2040,NT,336,24,7.142857142857142,0.16058591862637736
branch_flow_new_duals_min,2050,DE,336,38,11.30952380952381,0.26483587226492644
branch_flow_new_duals_min,2050,GA,336,22,6.547619047619048,0.1468626350492384
branch_flow_old_duals_max,2025,NT,336,0,0.0,0.0
branch_flow_old_duals_max,2030,NT,336,0,0.0,0.0
branch_flow_old_duals_max,2040,DE,336,0,0.0,0.0
branch_flow_old_duals_max,2040,GA,336,0,0.0,0.0
branch_flow_old_duals_max,2040,NT,336,0,0.0,0.0
branch_flow_old_duals_max,2050,DE,336,0,0.0,0.0
branch_flow_old_duals_max,2050,GA,336,0,0.0,0.0
branch_flow_old_duals_min,2025,NT,336,10,2.976190476190476,0.06861641788569414
branch_flow_old_duals_min,2030,NT,336,10,2.976190476190476,0.07270990218498284
branch_flow_old_duals_min,2040,DE,336,26,7.738095238095238,0.1743092022035162
branch_flow_old_duals_min,2040,GA,336,18,5.357142857142857,0.12350955219424954
branch_flow_old_duals_min,2040,NT,336,24,7.142857142857142,0.16058591862637736
branch_flow_old_duals_min,2050,DE,336,38,11.30952380952381,0.26483587226492644
branch_flow_old_duals_min,2050,GA,336,22,6.547619047619048,0.1468626350492384
emissions_duals,2025,NT,1,0,0.0,0.0
emissions_duals,2030,NT,1,0,0.0,0.0
emissions_duals,2040,DE,1,0,0.0,0.0
emissions_duals,2040,GA,1,0,0.0,0.0
emissions_duals,2040,NT,1,0,0.0,0.0
emissions_duals,2050,DE,1,0,0.0,0.0
emissions_duals,2050,GA,1,0,0.0,0.0
gen_extension_duals,2025,All,11,7,63.63636363636363,-17554.050229151675
gen_extension_duals,2030,All,11,2,18.181818181818183,-2850.714169633291
gen_extension_duals,2040,All,11,0,0.0,0.0
gen_extension_duals,2050,All,11,0,0.0,0.0
gen_output_new_duals,2025,NT,3696,2625,71.02272727272727,-25.28688640210165
gen_output_new_duals,2030,NT,3696,2398,64.88095238095238,-21.84975139224813
gen_output_new_duals,2040,DE,3696,2490,67.37012987012987,-25.723105273957163
gen_output_new_duals,2040,GA,3696,2371,64.15043290043289,-22.526053607557415
gen_output_new_duals,2040,NT,3696,2462,66.61255411255411,-25.341809107353807
gen_output_new_duals,2050,DE,3696,2598,70.29220779220779,-47.31619850562534
gen_output_new_duals,2050,GA,3696,2447,66.20670995670996,-24.8467295289816
gen_output_old_duals,2025,NT,3696,2629,71.13095238095238,-25.28688640210165
gen_output_old_duals,2030,NT,3696,2414,65.31385281385282,-21.84975139224813
gen_output_old_duals,2040,DE,3696,2501,67.66774891774891,-25.723105273957163
gen_output_old_duals,2040,GA,3696,2380,64.39393939393939,-22.526053607557415
gen_output_old_duals,2040,NT,3696,2476,66.991341991342,-25.341809107353807
gen_output_old_duals,2050,DE,3696,2609,70.58982683982684,-47.31619850562534
gen_output_old_duals,2050,GA,3696,2457,66.47727272727273,-24.8467295289816
load_shedding_duals,2025,NT,672,0,0.0,0.0
load_shedding_duals,2030,NT,672,0,0.0,0.0
load_shedding_duals,2040,DE,672,0,0.0,0.0
load_shedding_duals,2040,GA,672,0,0.0,0.0
load_shedding_duals,2040,NT,672,0,0.0,0.0
load_shedding_duals,2050,DE,672,1,0.1488095238095238,-0.19284499514091394
load_shedding_duals,2050,GA,672,0,0.0,0.0
power_balance_duals,2025,NT,672,672,100.0,34.68510442845208
power_balance_duals,2030,NT,672,672,100.0,29.989607187408193
power_balance_duals,2040,DE,672,672,100.0,35.27221252716544
power_balance_duals,2040,GA,672,672,100.0,30.901759896352566
power_balance_duals,2040,NT,672,672,100.0,34.75335648288676
power_balance_duals,2050,DE,672,672,100.0,57.690196321716634
power_balance_duals,2050,GA,672,672,100.0,34.0770365228926
