dual,year,scenario,total_duals,nonzero_duals,percent_nonzero,average_dual
branch_extension_duals,2025,All,19,2,10.526315789473683,-956.2755728860449
branch_extension_duals,2030,All,19,1,5.263157894736842,-11.049011569201244
branch_extension_duals,2040,All,19,0,0.0,0.0
branch_extension_duals,2050,All,19,0,0.0,0.0
branch_flow_new_duals_max,2025,NT,25536,2817,11.031484962406015,-0.13938096229778454
branch_flow_new_duals_max,2030,NT,25536,3841,15.041510025062657,-0.12456854081767063
branch_flow_new_duals_max,2040,DE,25536,3601,14.101660401002505,-0.21304060324586319
branch_flow_new_duals_max,2040,GA,25536,3503,13.717888471177945,-0.06339203362062179
branch_flow_new_duals_max,2040,NT,25536,3564,13.956766917293233,-0.3741026375187123
branch_flow_new_duals_max,2050,DE,25536,3775,14.783051378446116,-0.36201905743839713
branch_flow_new_duals_max,2050,GA,25536,3679,14.407111528822055,-0.3442816126510825
branch_flow_new_duals_min,2025,NT,25536,9490,37.163220551378444,0.28836535693731724
branch_flow_new_duals_min,2030,NT,25536,8828,34.57080200501253,0.20139169261971673
branch_flow_new_duals_min,2040,DE,25536,9110,35.6751253132832,0.306668325087998
branch_flow_new_duals_min,2040,GA,25536,9199,36.02365288220552,0.16420042880705646
branch_flow_new_duals_min,2040,NT,25536,9162,35.87875939849624,0.47069648772372535
branch_flow_new_duals_min,2050,DE,25536,8904,34.868421052631575,0.4274050489992518
branch_flow_new_duals_min,2050,GA,25536,9014,35.29918546365915,0.4307614024928476
branch_flow_old_duals_max,2025,NT,25536,2810,11.00407268170426,-0.054252175759711856
branch_flow_old_duals_max,2030,NT,25536,3840,15.037593984962406,-0.07650741738598926
branch_flow_old_duals_max,2040,DE,25536,3599,14.093828320802004,-0.07595097875773528
branch_flow_old_duals_max,2040,GA,25536,3500,13.706140350877194,-0.06339203362503702
branch_flow_old_duals_max,2040,NT,25536,3560,13.941102756892231,-0.07268591342648677
branch_flow_old_duals_max,2050,DE,25536,3772,14.771303258145362,-0.14396810193443332
branch_flow_old_duals_max,2050,GA,25536,3673,14.383615288220552,-0.07323934213371727
branch_flow_old_duals_min,2025,NT,25536,9483,37.13580827067669,0.2032365703992446
branch_flow_old_duals_min,2030,NT,25536,8826,34.56296992481203,0.1533305691880353
branch_flow_old_duals_min,2040,DE,25536,9109,35.67120927318296,0.16957870059987015
branch_flow_old_duals_min,2040,GA,25536,9202,36.03540100250627,0.16420042881147165
branch_flow_old_duals_min,2040,NT,25536,9159,35.867011278195484,0.1692797636314998
branch_flow_old_duals_min,2050,DE,25536,8900,34.85275689223057,0.209354093495288
branch_flow_old_duals_min,2050,GA,25536,9014,35.29918546365915,0.15971913197548232
emissions_duals,2025,NT,1,0,0.0,0.0
emissions_duals,2030,NT,1,0,0.0,0.0
emissions_duals,2040,DE,1,0,0.0,0.0
emissions_duals,2040,GA,1,0,0.0,0.0
emissions_duals,2040,NT,1,0,0.0,0.0
emissions_duals,2050,DE,1,0,0.0,0.0
emissions_duals,2050,GA,1,0,0.0,0.0
gen_extension_duals,2025,All,51,40,78.43137254901961,-112892.65541841011
gen_extension_duals,2030,All,51,33,64.70588235294117,-62587.136121270785
gen_extension_duals,2040,All,51,22,43.13725490196079,-27024.259425773496
gen_extension_duals,2050,All,51,12,23.52941176470588,-6454.648590584522
gen_output_new_duals,2025,NT,68544,50660,73.90873015873017,-34.26465643458817
gen_output_new_duals,2030,NT,68544,47746,69.65744631185807,-30.49296658042667
gen_output_new_duals,2040,DE,68544,48665,70.99819094304388,-31.954646052676537
gen_output_new_duals,2040,GA,68544,46933,68.47134687208217,-29.471379252559093
gen_output_new_duals,2040,NT,68544,48329,70.50799486461251,-32.57502278790844
gen_output_new_duals,2050,DE,68544,49073,71.59342903828197,-54.05156411173866
gen_output_new_duals,2050,GA,68544,47190,68.84628851540616,-30.11141633425156
gen_output_old_duals,2025,NT,68544,50770,74.06921101774043,-33.905710965381544
gen_output_old_duals,2030,NT,68544,47768,69.68954248366013,-30.492636297784948
gen_output_old_duals,2040,DE,68544,48792,71.18347338935574,-31.91544330581676
gen_output_old_duals,2040,GA,68544,46944,68.4873949579832,-29.436175839393844
gen_output_old_duals,2040,NT,68544,48392,70.5999066293184,-31.413280931669277
gen_output_old_duals,2050,DE,68544,49326,71.9625350140056,-52.44827952299091
gen_output_old_duals,2050,GA,68544,47220,68.89005602240897,-30.110839029635166
load_shedding_duals,2025,NT,14784,0,0.0,0.0
load_shedding_duals,2030,NT,14784,0,0.0,0.0
load_shedding_duals,2040,DE,14784,0,0.0,0.0
load_shedding_duals,2040,GA,14784,0,0.0,0.0
load_shedding_duals,2040,NT,14784,0,0.0,0.0
load_shedding_duals,2050,DE,14784,0,0.0,0.0
load_shedding_duals,2050,GA,14784,0,0.0,0.0
power_balance_duals,2025,NT,14784,14784,100.0,49.275498130350705
power_balance_duals,2030,NT,14784,14784,100.0,44.35309318919303
power_balance_duals,2040,DE,14784,14784,100.0,46.357703796701884
power_balance_duals,2040,GA,14784,14784,100.0,42.829546471598285
power_balance_duals,2040,NT,14784,14784,100.0,45.658504313731555
power_balance_duals,2050,DE,14784,14784,100.0,67.18396566477803
power_balance_duals,2050,GA,14784,14784,100.0,43.78707556717463
