dual,year,scenario,total_duals,nonzero_duals,percent_nonzero,average_dual
battery_charge_new_max_duals,2025,NT,7392,156,2.1103896103896105,-0.0008631770980744222
battery_charge_new_max_duals,2030,NT,7392,265,3.5849567099567095,-0.0005709118445070631
battery_charge_new_max_duals,2040,DE,7392,151,2.0427489177489178,-0.025375720549493514
battery_charge_new_max_duals,2040,GA,7392,274,3.7067099567099566,-0.0021935210146230054
battery_charge_new_max_duals,2040,NT,7392,176,2.380952380952381,-0.0465025734842581
battery_charge_new_max_duals,2050,DE,7392,283,3.8284632034632033,-0.01889549168665976
battery_charge_new_max_duals,2050,GA,7392,176,2.380952380952381,-0.004762364010739227
battery_discharge_new_max_duals,2025,NT,7392,55,0.744047619047619,-0.07386125510687375
battery_discharge_new_max_duals,2030,NT,7392,61,0.8252164502164502,-0.15722076706471855
battery_discharge_new_max_duals,2040,DE,7392,50,0.6764069264069263,-0.23661088773857877
battery_discharge_new_max_duals,2040,GA,7392,49,0.6628787878787878,-0.23578676256241285
battery_discharge_new_max_duals,2040,NT,7392,50,0.6764069264069263,-0.23647162288926937
battery_discharge_new_max_duals,2050,DE,7392,58,0.7846320346320346,-0.2368014353360454
battery_discharge_new_max_duals,2050,GA,7392,71,0.9604978354978354,-0.23604890486881852
branch_extension_duals,2025,All,19,2,10.526315789473683,-587.6941146339329
branch_extension_duals,2030,All,19,0,0.0,0.0
branch_extension_duals,2040,All,19,0,0.0,0.0
branch_extension_duals,2050,All,19,0,0.0,0.0
branch_flow_new_duals_max,2025,NT,12768,1784,13.972431077694235,-0.23575196283521235
branch_flow_new_duals_max,2030,NT,12768,1705,13.353696741854638,-0.1733769434839295
branch_flow_new_duals_max,2040,DE,12768,1832,14.348370927318296,-0.07447515904938462
branch_flow_new_duals_max,2040,GA,12768,1745,13.666979949874685,-0.06279573607725411
branch_flow_new_duals_max,2040,NT,12768,1833,14.356203007518797,-0.2943320758321758
branch_flow_new_duals_max,2050,DE,12768,1905,14.920112781954886,-0.31535130722456195
branch_flow_new_duals_max,2050,GA,12768,1790,14.019423558897243,-0.3145922322016678
branch_flow_new_duals_min,2025,NT,12768,4674,36.607142857142854,0.3256418513248619
branch_flow_new_duals_min,2030,NT,12768,4657,36.47399749373433,0.2607997293862579
branch_flow_new_duals_min,2040,DE,12768,4579,35.86309523809524,0.1479538456761168
branch_flow_new_duals_min,2040,GA,12768,4622,36.1998746867168,0.1459318792259149
branch_flow_new_duals_min,2040,NT,12768,4584,35.902255639097746,0.36998383124061346
branch_flow_new_duals_min,2050,DE,12768,4564,35.74561403508772,0.3622461229205643
branch_flow_new_duals_min,2050,GA,12768,4613,36.12938596491228,0.39287850029605187
branch_flow_old_duals_max,2025,NT,12768,1776,13.909774436090224,-0.06596811996653142
