dual,year,scenario,total_duals,nonzero_duals,percent_nonzero,average_dual
branch_extension_duals,2025,All,19,1,5.263157894736842,-163.02757719789918
branch_extension_duals,2030,All,19,0,0.0,0.0
branch_extension_duals,2040,All,19,0,0.0,0.0
branch_extension_duals,2050,All,19,0,0.0,0.0
branch_flow_new_duals_max,2025,NT,12768,1678,13.142230576441102,-0.023162266744767058
branch_flow_new_duals_max,2030,NT,12768,1842,14.426691729323307,-0.018475323005997447
branch_flow_new_duals_max,2040,DE,12768,1583,12.398182957393484,-0.043719664216629116
branch_flow_new_duals_max,2040,GA,12768,1640,12.844611528822055,-0.10650821881187413
branch_flow_new_duals_max,2040,NT,12768,1584,12.406015037593985,-0.04148730298194993
branch_flow_new_duals_max,2050,DE,12768,1726,13.518170426065163,-0.11009156381567717
branch_flow_new_duals_max,2050,GA,12768,1765,13.823621553884713,-0.12384640498468225
branch_flow_new_duals_min,2025,NT,12768,5116,40.06892230576441,0.13710778522673886
branch_flow_new_duals_min,2030,NT,12768,4966,38.89411027568922,0.09610830455052755
branch_flow_new_duals_min,2040,DE,12768,4986,39.05075187969925,0.1344831713724279
branch_flow_new_duals_min,2040,GA,12768,4952,38.7844611528822,0.17755387206998774
branch_flow_new_duals_min,2040,NT,12768,4982,39.019423558897245,0.12810623872992763
branch_flow_new_duals_min,2050,DE,12768,5011,39.24655388471178,0.23226384437569264
branch_flow_new_duals_min,2050,GA,12768,4979,38.995927318295735,0.20837652758678596
branch_flow_old_duals_max,2025,NT,12768,1239,9.703947368421053,-0.023162266744767214
branch_flow_old_duals_max,2030,NT,12768,1397,10.94141604010025,-0.01847532300599754
branch_flow_old_duals_max,2040,DE,12768,1376,10.776942355889723,-0.04371966421662917
branch_flow_old_duals_max,2040,GA,12768,1417,11.098057644110277,-0.03714777482202039
branch_flow_old_duals_max,2040,NT,12768,1380,10.808270676691729,-0.04148730298194998
branch_flow_old_duals_max,2050,DE,12768,1372,10.74561403508772,-0.11009156381567729
branch_flow_old_duals_max,2050,GA,12768,1385,10.847431077694235,-0.04043784317612363
branch_flow_old_duals_min,2025,NT,12768,5116,40.06892230576441,0.13710778522673886
branch_flow_old_duals_min,2030,NT,12768,4966,38.89411027568922,0.09610830455052755
branch_flow_old_duals_min,2040,DE,12768,4986,39.05075187969925,0.1344831713724279
branch_flow_old_duals_min,2040,GA,12768,4952,38.7844611528822,0.10819342808013398
branch_flow_old_duals_min,2040,NT,12768,4982,39.019423558897245,0.12810623872992763
branch_flow_old_duals_min,2050,DE,12768,5011,39.24655388471178,0.23226384437569264
branch_flow_old_duals_min,2050,GA,12768,4979,38.995927318295735,0.12496796577822727
emissions_duals,2025,NT,1,0,0.0,0.0
emissions_duals,2030,NT,1,0,0.0,0.0
emissions_duals,2040,DE,1,0,0.0,0.0
emissions_duals,2040,GA,1,0,0.0,0.0
emissions_duals,2040,NT,1,0,0.0,0.0
emissions_duals,2050,DE,1,0,0.0,0.0
emissions_duals,2050,GA,1,0,0.0,0.0
gen_extension_duals,2025,All,51,23,45.09803921568628,-14182.363261008984
gen_extension_duals,2030,All,51,12,23.52941176470588,-2573.9210978566034
gen_extension_duals,2040,All,51,1,1.9607843137254901,-12.127622839600114
gen_extension_duals,2050,All,51,0,0.0,0.0
gen_output_new_duals,2025,NT,34272,20870,60.895191409897286,-19.69681155161581
gen_output_new_duals,2030,NT,34272,19193,56.00198412698413,-13.758429699640457
gen_output_new_duals,2040,DE,34272,21189,61.825980392156865,-18.06995669660511
gen_output_new_duals,2040,GA,34272,19907,58.08531746031746,-53.39162833220795
gen_output_new_duals,2040,NT,34272,20886,60.94187675070029,-29.148058286962165
gen_output_new_duals,2050,DE,34272,22024,64.2623716153128,-41.530923765707
gen_output_new_duals,2050,GA,34272,20698,60.39332399626517,-16.5518370338575
gen_output_old_duals,2025,NT,34272,20879,60.92145191409897,-19.060599028167665
gen_output_old_duals,2030,NT,34272,19220,56.08076563958917,-13.758429699640457
gen_output_old_duals,2040,DE,34272,21220,61.91643323996266,-18.06995669660511
gen_output_old_duals,2040,GA,34272,19944,58.19327731092437,-14.289832263562724
gen_output_old_duals,2040,NT,34272,20919,61.038165266106446,-17.008242823072287
gen_output_old_duals,2050,DE,34272,22064,64.37908496732027,-41.530923765707
gen_output_old_duals,2050,GA,34272,20734,60.498366013071895,-16.5518370338575
load_shedding_duals,2025,NT,7392,0,0.0,0.0
load_shedding_duals,2030,NT,7392,0,0.0,0.0
load_shedding_duals,2040,DE,7392,0,0.0,0.0
load_shedding_duals,2040,GA,7392,0,0.0,0.0
load_shedding_duals,2040,NT,7392,0,0.0,0.0
load_shedding_duals,2050,DE,7392,5,0.06764069264069264,-0.01836665133964545
load_shedding_duals,2050,GA,7392,0,0.0,0.0
power_balance_duals,2025,NT,7392,7392,100.0,27.764941138418575
power_balance_duals,2030,NT,7392,7392,100.0,20.04179362401942
power_balance_duals,2040,DE,7392,7392,100.0,26.271646850405485
power_balance_duals,2040,GA,7392,7392,100.0,20.804230127509967
power_balance_duals,2040,NT,7392,7392,100.0,24.75071636074364
power_balance_duals,2050,DE,7392,7392,100.0,50.726284861290274
power_balance_duals,2050,GA,7392,7392,100.0,24.089207122948444
