dual,year,scenario,total_duals,nonzero_duals,percent_nonzero,average_dual
branch_extension_duals,2025,All,19,1,5.263157894736842,-276.6154239616775
branch_extension_duals,2030,All,19,0,0.0,0.0
branch_extension_duals,2040,All,19,0,0.0,0.0
branch_extension_duals,2050,All,19,0,0.0,0.0
branch_flow_new_duals_max,2025,NT,12768,1643,12.86810776942356,-0.07410840773893472
branch_flow_new_duals_max,2030,NT,12768,1837,14.3875313283208,-0.04226325208577952
branch_flow_new_duals_max,2040,DE,12768,1715,13.432017543859647,-0.05629698122045159
branch_flow_new_duals_max,2040,GA,12768,1779,13.933270676691729,-0.0484003206239817
branch_flow_new_duals_max,2040,NT,12768,1718,13.455513784461154,-0.054876806294480426
branch_flow_new_duals_max,2050,DE,12768,1798,14.082080200501254,-0.12265783458909289
branch_flow_new_duals_max,2050,GA,12768,1867,14.62249373433584,-0.04351072249820077
branch_flow_new_duals_min,2025,NT,12768,4969,38.917606516290725,0.20086113402592182
branch_flow_new_duals_min,2030,NT,12768,4842,37.92293233082707,0.12084248759892974
branch_flow_new_duals_min,2040,DE,12768,4854,38.016917293233085,0.1481088806736969
branch_flow_new_duals_min,2040,GA,12768,4822,37.76629072681704,0.11889135092084306
branch_flow_new_duals_min,2040,NT,12768,4850,37.98558897243108,0.14340636060722092
branch_flow_new_duals_min,2050,DE,12768,4857,38.04041353383459,0.23755334980613202
branch_flow_new_duals_min,2050,GA,12768,4832,37.84461152882205,0.13143101238099783
branch_flow_old_duals_max,2025,NT,12768,1395,10.925751879699249,-0.03286125161269534
branch_flow_old_duals_max,2030,NT,12768,1520,11.904761904761903,-0.025395925565107287
branch_flow_old_duals_max,2040,DE,12768,1527,11.959586466165414,-0.05629698122045165
branch_flow_old_duals_max,2040,GA,12768,1558,12.202380952380953,-0.048400320623981766
branch_flow_old_duals_max,2040,NT,12768,1532,11.99874686716792,-0.054876806294480496
branch_flow_old_duals_max,2050,DE,12768,1512,11.842105263157894,-0.122657834589093
branch_flow_old_duals_max,2050,GA,12768,1550,12.139724310776941,-0.0435107224982008
branch_flow_old_duals_min,2025,NT,12768,4969,38.917606516290725,0.15961397789968237
branch_flow_old_duals_min,2030,NT,12768,4842,37.92293233082707,0.1039751610782575
branch_flow_old_duals_min,2040,DE,12768,4854,38.016917293233085,0.1481088806736969
branch_flow_old_duals_min,2040,GA,12768,4822,37.76629072681704,0.11889135092084306
branch_flow_old_duals_min,2040,NT,12768,4850,37.98558897243108,0.14340636060722092
branch_flow_old_duals_min,2050,DE,12768,4857,38.04041353383459,0.237553349806132
branch_flow_old_duals_min,2050,GA,12768,4832,37.84461152882205,0.13143101238099783
emissions_duals,2025,NT,1,0,0.0,0.0
emissions_duals,2030,NT,1,0,0.0,0.0
emissions_duals,2040,DE,1,0,0.0,0.0
emissions_duals,2040,GA,1,0,0.0,0.0
emissions_duals,2040,NT,1,0,0.0,0.0
emissions_duals,2050,DE,1,0,0.0,0.0
emissions_duals,2050,GA,1,0,0.0,0.0
gen_extension_duals,2025,All,51,23,45.09803921568628,-20728.792448908986
gen_extension_duals,2030,All,51,15,29.411764705882355,-4279.276831605614
gen_extension_duals,2040,All,51,2,3.9215686274509802,-305.0431612853622
gen_extension_duals,2050,All,51,0,0.0,0.0
gen_output_new_duals,2025,NT,34272,20655,60.26785714285714,-26.039163127455588
gen_output_new_duals,2030,NT,34272,18725,54.636437908496724,-16.569014699007493
gen_output_new_duals,2040,DE,34272,20508,59.83893557422969,-20.673689022445544
gen_output_new_duals,2040,GA,34272,19337,56.422152194211016,-16.365666428387165
gen_output_new_duals,2040,NT,34272,20252,59.091970121381884,-19.959211583725583
gen_output_new_duals,2050,DE,34272,21358,62.31909430438842,-44.195085727152275
gen_output_new_duals,2050,GA,34272,20032,58.45004668534081,-21.996363690777184
gen_output_old_duals,2025,NT,34272,20675,60.32621381886087,-22.91599686871963
gen_output_old_duals,2030,NT,34272,18744,54.69187675070029,-15.645856494802757
gen_output_old_duals,2040,DE,34272,20533,59.91188141923436,-20.673689022445544
gen_output_old_duals,2040,GA,34272,19378,56.54178338001867,-16.365666428387165
gen_output_old_duals,2040,NT,34272,20277,59.16491596638656,-19.959211583725583
gen_output_old_duals,2050,DE,34272,21396,62.429971988795515,-44.195085727152275
gen_output_old_duals,2050,GA,34272,20065,58.54633520074697,-19.04590123716296
load_shedding_duals,2025,NT,7392,0,0.0,0.0
load_shedding_duals,2030,NT,7392,0,0.0,0.0
load_shedding_duals,2040,DE,7392,0,0.0,0.0
load_shedding_duals,2040,GA,7392,0,0.0,0.0
load_shedding_duals,2040,NT,7392,0,0.0,0.0
load_shedding_duals,2050,DE,7392,3,0.040584415584415584,-0.015767422979495616
load_shedding_duals,2050,GA,7392,0,0.0,0.0
power_balance_duals,2025,NT,7392,7392,100.0,33.37300054559264
power_balance_duals,2030,NT,7392,7392,100.0,22.783068923644272
power_balance_duals,2040,DE,7392,7392,100.0,30.04078675829897
power_balance_duals,2040,GA,7392,7392,100.0,23.815911098425136
power_balance_duals,2040,NT,7392,7392,100.0,29.010442668245066
power_balance_duals,2050,DE,7392,7392,100.0,54.932211022928456
power_balance_duals,2050,GA,7392,7392,100.0,27.69494842001345
