dual,year,scenario,total_duals,nonzero_duals,percent_nonzero,average_dual
battery_charge_new_max_duals,2025,NT,7392,48,0.6493506493506493,-0.0001432385756329604
battery_charge_new_max_duals,2030,NT,7392,326,4.41017316017316,-0.07785917980056775
battery_charge_new_max_duals,2040,DE,7392,169,2.286255411255411,-0.00321676218785887
battery_charge_new_max_duals,2040,GA,7392,210,2.840909090909091,-0.0028755612808082846
battery_charge_new_max_duals,2040,NT,7392,252,3.4090909090909087,-0.0349920660794915
battery_charge_new_max_duals,2050,DE,7392,41,0.5546536796536797,-1.3725209118691447e-05
battery_charge_new_max_duals,2050,GA,7392,92,1.2445887445887447,-0.003623965257541415
battery_discharge_new_max_duals,2025,NT,7392,143,1.9345238095238095,-0.48419864648751915
battery_discharge_new_max_duals,2030,NT,7392,70,0.946969696969697,-0.2525808450260646
battery_discharge_new_max_duals,2040,DE,7392,133,1.7992424242424243,-4.160605133212164
battery_discharge_new_max_duals,2040,GA,7392,111,1.5016233766233766,-0.349370537533274
battery_discharge_new_max_duals,2040,NT,7392,119,1.6098484848484849,-0.24688481117690408
battery_discharge_new_max_duals,2050,DE,7392,51,0.689935064935065,-0.23431688483833646
battery_discharge_new_max_duals,2050,GA,7392,48,0.6493506493506493,-0.1606662815017404
branch_extension_duals,2025,All,19,1,5.263157894736842,-172.1745499713612
branch_extension_duals,2030,All,19,0,0.0,0.0
branch_extension_duals,2040,All,19,0,0.0,0.0
branch_extension_duals,2050,All,19,0,0.0,0.0
branch_flow_new_duals_max,2025,NT,12768,1254,9.821428571428571,-0.1493270794280021
branch_flow_new_duals_max,2030,NT,12768,1391,10.894423558897243,-0.06652772722064115
branch_flow_new_duals_max,2040,DE,12768,1400,10.964912280701753,-0.1795152778213643
branch_flow_new_duals_max,2040,GA,12768,1423,11.145050125313283,-0.5829379547116428
branch_flow_new_duals_max,2040,NT,12768,1407,11.019736842105262,-0.2493425389967528
branch_flow_new_duals_max,2050,DE,12768,1389,10.878759398496241,-0.32563606741941753
branch_flow_new_duals_max,2050,GA,12768,1375,10.769110275689222,-0.1486629166542729
branch_flow_new_duals_min,2025,NT,12768,5035,39.43452380952381,0.2540801239147656
branch_flow_new_duals_min,2030,NT,12768,4942,38.70614035087719,0.13330887708646155
branch_flow_new_duals_min,2040,DE,12768,4917,38.51033834586467,0.26927550532958106
branch_flow_new_duals_min,2040,GA,12768,4915,38.49467418546366,0.6351628766109956
branch_flow_new_duals_min,2040,NT,12768,4900,38.377192982456144,0.32848311864247376
branch_flow_new_duals_min,2050,DE,12768,4944,38.721804511278194,0.5001923089383038
branch_flow_new_duals_min,2050,GA,12768,4889,38.291040100250626,0.21949793138553372
branch_flow_old_duals_max,2025,NT,12768,1251,9.797932330827068,-0.029083031203503706
branch_flow_old_duals_max,2030,NT,12768,1390,10.886591478696742,-0.02396932814396065
branch_flow_old_duals_max,2040,DE,12768,1399,10.957080200501252,-0.049290254162181746
branch_flow_old_duals_max,2040,GA,12768,1419,11.113721804511279,-0.05928655033876066
branch_flow_old_duals_max,2040,NT,12768,1404,10.996240601503759,-0.03961244983838644
branch_flow_old_duals_max,2050,DE,12768,1384,10.839598997493734,-0.0433848698925835
branch_flow_old_duals_max,2050,GA,12768,1374,10.761278195488721,-0.03946829467193199
branch_flow_old_duals_min,2025,NT,12768,5034,39.42669172932331,0.13383607569026715
branch_flow_old_duals_min,2030,NT,12768,4941,38.69830827067669,0.09075047800978105
branch_flow_old_duals_min,2040,DE,12768,4915,38.49467418546366,0.1390504816703985
branch_flow_old_duals_min,2040,GA,12768,4912,38.471177944862156,0.11151147223811352
branch_flow_old_duals_min,2040,NT,12768,4900,38.377192982456144,0.11875302948410739
branch_flow_old_duals_min,2050,DE,12768,4934,38.643483709273184,0.2179411114114699
branch_flow_old_duals_min,2050,GA,12768,4888,38.283208020050125,0.1103033094031928
emissions_duals,2025,NT,1,0,0.0,0.0
emissions_duals,2030,NT,1,0,0.0,0.0
emissions_duals,2040,DE,1,0,0.0,0.0
emissions_duals,2040,GA,1,0,0.0,0.0
emissions_duals,2040,NT,1,0,0.0,0.0
emissions_duals,2050,DE,1,0,0.0,0.0
emissions_duals,2050,GA,1,0,0.0,0.0
gen_extension_duals,2025,All,51,21,41.17647058823529,-15401.531690688293
gen_extension_duals,2030,All,51,12,23.52941176470588,-2740.3033103292955
gen_extension_duals,2040,All,51,2,3.9215686274509802,-47.691945436084616
gen_extension_duals,2050,All,51,0,0.0,0.0
gen_output_new_duals,2025,NT,34272,21215,61.90184407096172,-21.573401755235707
gen_output_new_duals,2030,NT,34272,19321,56.37546685340803,-14.6692384055821
gen_output_new_duals,2040,DE,34272,21422,62.50583566760037,-25.946544567322512
gen_output_new_duals,2040,GA,34272,20039,58.470471521942116,-16.9778356169103
gen_output_new_duals,2040,NT,34272,21153,61.720938375350144,-18.421912516206216
gen_output_new_duals,2050,DE,34272,22458,65.52871148459384,-35.885843816378895
gen_output_new_duals,2050,GA,34272,21075,61.49334733893558,-19.670933355521427
gen_output_old_duals,2025,NT,34272,21213,61.89600840336135,-19.571094622122835
gen_output_old_duals,2030,NT,34272,19319,56.369631185807656,-13.993591075244664
gen_output_old_duals,2040,DE,34272,21420,62.5,-25.194584028498785
gen_output_old_duals,2040,GA,34272,20041,58.47630718954249,-14.731901595654831
gen_output_old_duals,2040,NT,34272,21155,61.72677404295052,-17.561460678107405
gen_output_old_duals,2050,DE,34272,22456,65.52287581699346,-35.34977154333595
gen_output_old_duals,2050,GA,34272,21073,61.487511671335206,-16.711768814667057
load_shedding_duals,2025,NT,7392,0,0.0,0.0
load_shedding_duals,2030,NT,7392,0,0.0,0.0
load_shedding_duals,2040,DE,7392,0,0.0,0.0
load_shedding_duals,2040,GA,7392,0,0.0,0.0
load_shedding_duals,2040,NT,7392,0,0.0,0.0
load_shedding_duals,2050,DE,7392,0,0.0,0.0
load_shedding_duals,2050,GA,7392,0,0.0,0.0
power_balance_duals,2025,NT,7392,7392,100.0,28.481108182543174
power_balance_duals,2030,NT,7392,7392,100.0,20.358290942716145
power_balance_duals,2040,DE,7392,7392,100.0,33.43773779417849
power_balance_duals,2040,GA,7392,7392,100.0,21.420192608298446
power_balance_duals,2040,NT,7392,7392,100.0,25.430262023177736
power_balance_duals,2050,DE,7392,7392,100.0,44.591766430367805
power_balance_duals,2050,GA,7392,7392,100.0,24.285809392693256
