dual,year,scenario,total_duals,nonzero_duals,percent_nonzero,average_dual
battery_charge_new_max_duals,2025,NT,7392,160,2.1645021645021645,-0.00040440119665730565
battery_charge_new_max_duals,2030,NT,7392,284,3.8419913419913416,-0.14549898230487912
battery_charge_new_max_duals,2040,DE,7392,167,2.259199134199134,-0.01114717821732518
battery_charge_new_max_duals,2040,GA,7392,189,2.556818181818182,-0.004721446470891323
battery_charge_new_max_duals,2040,NT,7392,202,2.732683982683983,-0.02950208841845291
battery_charge_new_max_duals,2050,DE,7392,6,0.08116883116883117,-2.530539434167809e-05
battery_charge_new_max_duals,2050,GA,7392,48,0.6493506493506493,-0.001817409575255892
battery_discharge_new_max_duals,2025,NT,7392,263,3.557900432900433,-0.5091523098924622
battery_discharge_new_max_duals,2030,NT,7392,131,1.7721861471861473,-0.26799363822209077
battery_discharge_new_max_duals,2040,DE,7392,140,1.893939393939394,-3.450724688183833
battery_discharge_new_max_duals,2040,GA,7392,138,1.8668831168831168,-0.3402403084759777
battery_discharge_new_max_duals,2040,NT,7392,142,1.9209956709956708,-0.2605132650101575
battery_discharge_new_max_duals,2050,DE,7392,52,0.7034632034632035,-0.2525709872726369
battery_discharge_new_max_duals,2050,GA,7392,61,0.8252164502164502,-0.1689511842986604
branch_extension_duals,2025,All,19,1,5.263157894736842,-205.65525101357878
branch_extension_duals,2030,All,19,0,0.0,0.0
branch_extension_duals,2040,All,19,0,0.0,0.0
branch_extension_duals,2050,All,19,0,0.0,0.0
branch_flow_new_duals_max,2025,NT,12768,1258,9.852756892230577,-0.06953707975310894
branch_flow_new_duals_max,2030,NT,12768,1405,11.00407268170426,-0.024667398923562223
branch_flow_new_duals_max,2040,DE,12768,1413,11.066729323308271,-0.5257350060895621
branch_flow_new_duals_max,2040,GA,12768,1443,11.30169172932331,-0.18829083746730158
branch_flow_new_duals_max,2040,NT,12768,1426,11.168546365914787,-0.442172926997196
branch_flow_new_duals_max,2050,DE,12768,1407,11.019736842105262,-0.5127346262282574
branch_flow_new_duals_max,2050,GA,12768,1411,11.051065162907268,-0.21383309589970267
branch_flow_new_duals_min,2025,NT,12768,5011,39.24655388471178,0.1780713822786185
branch_flow_new_duals_min,2030,NT,12768,4912,38.471177944862156,0.09413964244689761
branch_flow_new_duals_min,2040,DE,12768,4921,38.54166666666667,0.6190528981638341
branch_flow_new_duals_min,2040,GA,12768,4904,38.40852130325815,0.24494593418458604
