,lower_bound,upper_bound,count,percent,count_2025,count_2030,count_2040,count_2050
0,0.0,1.0,28870,55.793908472479906,3619,4741,12666,7844
1,1.0,2.0,0,0.0,0,0,0,0
2,2.0,3.0,0,0.0,0,0,0,0
3,3.0,4.0,0,0.0,0,0,0,0
4,4.0,5.0,0,0.0,0,0,0,0
5,5.0,6.0,0,0.0,0,0,0,0
6,6.0,7.0,0,0.0,0,0,0,0
7,7.0,8.0,0,0.0,0,0,0,0
8,8.0,9.0,0,0.0,0,0,0,0
9,9.0,10.0,0,0.0,0,0,0,0
10,10.0,11.0,0,0.0,0,0,0,0
11,11.0,12.0,0,0.0,0,0,0,0
12,12.0,13.0,0,0.0,0,0,0,0
13,13.0,14.0,0,0.0,0,0,0,0
14,14.0,15.0,0,0.0,0,0,0,0
15,15.0,16.0,0,0.0,0,0,0,0
16,16.0,17.0,0,0.0,0,0,0,0
17,17.0,18.0,0,0.0,0,0,0,0
18,18.0,19.0,0,0.0,0,0,0,0
19,19.0,20.0,0,0.0,0,0,0,0
20,20.0,21.0,0,0.0,0,0,0,0
21,21.0,22.0,0,0.0,0,0,0,0
22,22.0,23.0,0,0.0,0,0,0,0
23,23.0,24.0,0,0.0,0,0,0,0
24,24.0,25.0,0,0.0,0,0,0,0
25,25.0,26.0,0,0.0,0,0,0,0
26,26.0,27.0,0,0.0,0,0,0,0
27,27.0,28.0,2,0.003865182436611008,0,2,0,0
28,28.0,29.0,9,0.017393320964749534,0,9,0,0
29,29.0,30.0,0,0.0,0,0,0,0
30,30.0,31.0,0,0.0,0,0,0,0
31,31.0,32.0,0,0.0,0,0,0,0
32,32.0,33.0,0,0.0,0,0,0,0
33,33.0,34.0,0,0.0,0,0,0,0
34,34.0,35.0,0,0.0,0,0,0,0
35,35.0,36.0,0,0.0,0,0,0,0
36,36.0,37.0,0,0.0,0,0,0,0
37,37.0,38.0,0,0.0,0,0,0,0
38,38.0,39.0,0,0.0,0,0,0,0
39,39.0,40.0,0,0.0,0,0,0,0
40,40.0,41.0,0,0.0,0,0,0,0
41,41.0,42.0,0,0.0,0,0,0,0
42,42.0,43.0,0,0.0,0,0,0,0
43,43.0,44.0,0,0.0,0,0,0,0
44,44.0,45.0,0,0.0,0,0,0,0
45,45.0,46.0,0,0.0,0,0,0,0
46,46.0,47.0,0,0.0,0,0,0,0
47,47.0,48.0,0,0.0,0,0,0,0
48,48.0,49.0,0,0.0,0,0,0,0
49,49.0,50.0,0,0.0,0,0,0,0
50,50.0,51.0,0,0.0,0,0,0,0
51,51.0,52.0,1,0.001932591218305504,0,1,0,0
52,52.0,53.0,74,0.1430117501546073,2,2,56,14
53,53.0,54.0,227,0.4386982065553494,8,6,114,99
54,54.0,55.0,111,0.21451762523191095,1,1,26,83
55,55.0,56.0,16,0.030921459492888066,0,2,5,9
56,56.0,57.0,261,0.5044063079777366,9,30,142,80
57,57.0,58.0,4439,8.578772418058133,746,606,1822,1265
58,58.0,59.0,9468,18.29777365491651,1818,1158,3790,2702
59,59.0,60.0,3627,7.009508348794063,703,368,1475,1081
60,60.0,61.0,1155,2.232142857142857,195,161,482,317
61,61.0,62.0,1312,2.5355596784168215,173,176,580,383
62,62.0,63.0,1211,2.340367965367965,115,124,543,429
63,63.0,64.0,256,0.49474335188620905,3,5,97,151
64,64.0,65.0,89,0.17200061842918987,0,0,22,67
65,65.0,66.0,19,0.03671923314780458,0,0,7,12
66,66.0,67.0,16,0.030921459492888066,0,0,6,10
67,67.0,68.0,22,0.04251700680272109,0,0,7,15
68,68.0,69.0,28,0.05411255411255411,0,0,6,22
69,69.0,70.0,5,0.00966295609152752,0,0,2,3
70,70.0,inf,526,1.0165429808286952,0,0,328,198
